IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP252;IP_PROP253;IP_PROP254;IP_PROP255;IP_PROP256;IP_PROP257;IP_PROP258;CV_PRICE_1
6456;опорный блок 4.78.101;4.78.101;Нет;21,5;2742;286;205;5500;12,88;12,88;631.00
6457;полукрышка 4.73.211;4.73.211;Нет;14,31;1818;191;137;3600;8,46;8,46;420.00
6458;полукрышка пирамида 4.76.111;4.76.111;Нет;23,82;3031;317;228;6000;14,35;14,35;700.00
6459;полуоснование 4.74.111;4.74.111;Нет;238,03;30227;3170;2273;59200;140,56;140,56;6988.00
6460;полупоручень 4.72.111;4.72.111;Нет;214,23;27212;2853;2046;53200;126,58;126,58;6290.00
6461;полустолб 4.75.111;4.75.111;Нет;142,82;18136;1902;1364;35500;84,63;84,63;4193.00
6462;полустолб 4.75.211;4.75.211;Нет;114,27;14515;1522;1091;28500;67,71;67,71;3355.00
6463;торцевой элемент 4.02.331;4.02.331;Нет;115,93;14728;1544;1107;28900;68,44;68,44;3403.00
6464;торцевой элемент 4.03.131;4.03.131;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6465;торцевой элемент 4.03.132;4.03.132;Нет;12,67;1621;169;121;3200;7,73;7,73;372.00
6466;торцевой элемент 4.03.332;4.03.332;Нет;11,01;1410;147;105;2800;6,62;6,62;323.00
6467;полубалясина 4.71.111;4.71.111;Нет;47,62;6061;634;455;11800;28,33;28,33;1398.00
6468;полубалясина 4.71.211;4.71.211;Нет;38,11;4848;507;364;9600;22,81;22,81;1119.00
6469;торцевой элемент 4.33.331;4.33.331;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6470;торцевой элемент 4.34.131;4.34.131;Нет;17,16;2181;229;164;4400;10,3;10,3;504.00
6471;торцевой элемент 4.34.231;4.34.231;Нет;13,14;1681;175;126;3400;8,1;8,1;386.00
6472;внутренний угол 4.32.322;4.32.322;Нет;73,57;9349;980;703;18400;43,42;43,42;2160.00
6473;торцевой элемент 4.32.331;4.32.331;Нет;53,77;6833;716;513;13500;32,01;32,01;1579.00
6474;торцевой элемент 4.32.332;4.32.332;Нет;49,43;6288;658;472;12400;29,44;29,44;1451.00
6475;торцевой элемент 4.33.132;4.33.132;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6476;торцевой элемент 4.33.232;4.33.232;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6477;торцевой элемент 4.04.331;4.04.331;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6478;внешний угол 4.01.111;4.01.111;Нет;143,01;18166;1905;1366;35500;84,63;84,63;4199.00
6479;внешний угол 4.01.113;4.01.113;Нет;216,85;27545;2888;2071;53900;128,05;128,05;6367.00
6480;внешний угол 4.01.211;4.01.211;Нет;141,2;17939;1881;1348;35100;83,53;83,53;4146.00
6481;внешний угол 4.01.212;4.01.212;Нет;151,25;19212;2014;1444;37600;89,41;89,41;4441.00
6482;внешний угол 4.01.311;4.01.311;Нет;139,61;17727;1859;1333;34700;82,42;82,42;4099.00
6483;внешний угол 4.02.111;4.02.111;Нет;161,11;20470;2146;1538;40000;95,3;95,3;4730.00
6484;внешний угол 4.02.211;4.02.211;Нет;133,74;16985;1781;1277;33300;79,11;79,11;3927.00
6485;внешний угол 4.02.311;4.02.311;Нет;155,19;19712;2067;1482;38600;91,62;91,62;4556.00
6486;внутренний угол 4.01.121;4.01.121;Нет;143,01;18166;1905;1366;35500;84,63;84,63;4199.00
6487;внутренний угол 4.01.123;4.01.123;Нет;216,85;27545;2888;2071;53900;128,05;128,05;6367.00
6488;внутренний угол 4.01.221;4.01.221;Нет;141,2;17939;1881;1348;35100;83,53;83,53;4146.00
6489;внутренний угол 4.01.222;4.01.222;Нет;151,25;19212;2014;1444;37600;89,41;89,41;4441.00
6490;внутренний угол 4.01.321;4.01.321;Нет;139,61;17727;1859;1333;34700;82,42;82,42;4099.00
6491;внутренний угол 4.01.322;4.01.322;Нет;150,31;19090;2002;1435;37400;89,05;89,05;4413.00
6492;внутренний угол 4.02.121;4.02.121;Нет;161,11;20470;2146;1538;40000;95,3;95,3;4730.00
6498;карниз 1.50.284;1.50.284;Нет;31,59;4365;421;302;7800;16,46;16,46;927.00
6499;карниз 1.50.284 гибкий;1.50.284;Да;63,16;8730;841;603;15700;32,92;32,92;1854.00
6500;карниз 1.50.283;1.50.283;Нет;30,46;4216;406;291;7600;16,11;16,11;894.00
6501;МОНТАЖНЫЙ КОМПЛЕКТ;m_comp_b201;Нет;164,84;19800;;1431;0;;;4400.00
6502;внешний угол 4.32.212;4.32.212;Нет;77,33;9833;1030;738;19300;45,63;45,63;2270.00
6503;внутренний угол 4.32.121;4.32.121;Нет;62,87;7985;837;600;15700;37,16;37,16;1846.00
6504;торцевой элемент 4.32.131;4.32.131;Нет;42,37;5394;564;405;10700;25,02;25,02;1244.00
6515;полукрышка 4.73.111;4.73.111;Нет;19,07;2424;254;182;4800;11,41;11,41;560.00
6516;полупоручень 4.72.211;4.72.211;Нет;185,69;23591;2473;1773;46200;109,65;109,65;5452.00
6517;полуоснование 4.74.211;4.74.211;Нет;199,96;25394;2663;1909;49700;118,12;118,12;5871.00
6518;полукрышка пирамида 4.76.211;4.76.211;Нет;14,31;1818;191;137;3600;8,46;8,46;420.00
6538;орнамент 1.60.026;1.60.026;Нет;11,81;1632;157;113;3100;6,3;6,3;347.00
6539;орнамент 1.60.029;1.60.029;Нет;35,59;4926;474;340;9000;18,56;18,56;1045.00
6540;карниз 1.50.281;1.50.281;Нет;89,77;12401;1196;857;22300;46,59;46,59;2636.00
6541;молдинг 1.51.374;1.51.374;Нет;40,65;5617;541;388;10100;21,36;21,36;1194.00
6542;молдинг 1.51.374 гибкий;1.51.374;Да;81,3;11234;1083;776;20300;42,72;42,72;2388.00
6544;внешний угол 4.32.311;4.32.311;Нет;79,91;10151;1064;763;20000;47,47;47,47;2346.00
6545;внутренний угол 4.32.321;4.32.321;Нет;79,91;10151;1064;763;20000;47,47;47,47;2346.00
6546;торцевой элемент 4.32.231;4.32.231;Нет;51,11;6500;681;488;12800;30,17;30,17;1500.00
6547;орнамент 1.60.021;1.60.021;Нет;65,74;9092;876;628;16400;34,33;34,33;1931.00
6548;орнамент 1.60.022;1.60.022;Нет;85,98;11875;1145;821;21500;44,85;44,85;2525.00
6549;орнамент 1.60.024;1.60.024;Нет;31,69;4382;422;303;8000;16,46;16,46;931.00
6550;орнамент 1.60.027;1.60.027;Нет;31,69;4382;422;303;8000;16,46;16,46;931.00
6551;орнамент 1.60.028;1.60.028;Нет;40,69;5634;542;389;10200;21,36;21,36;1195.00
6552;кронштейн 1.19.010;1.19.010;Нет;42,05;5814;560;401;10500;22,07;22,07;1234.00
6553;карниз 1.50.285;1.50.285;Нет;68,76;9503;916;656;17200;35,74;35,74;2019.00
6554;карниз 1.50.286;1.50.286;Нет;33,91;4693;452;324;8500;17,87;17,87;996.00
6555;карниз 1.50.282;1.50.282;Нет;30,46;4216;406;291;7600;16,11;16,11;894.00
6564;карниз 1.50.286 гибкий;1.50.286;Да;67,81;9386;903;648;16900;35,74;35,74;1992.00
6565;карниз 1.50.288;1.50.288;Нет;30,46;4216;406;291;7600;16,11;16,11;894.00
6566;молдинг 1.51.375;1.51.375;Нет;25,71;3558;342;245;6400;13,31;13,31;755.00
6581;карниз 1.50.288 гибкий;1.50.288;Да;60,93;8432;811;582;15200;32,22;32,22;1788.00
6582;карниз 1.50.280 гибкий;1.50.280;Да;175,93;24308;2343;1680;43800;91,8;91,8;5166.00
6583;орнамент 1.60.034;1.60.034;Нет;29,89;4135;398;285;7500;15,76;15,76;878.00
6584;молдинг 1.51.373;1.51.373;Нет;42,11;5814;561;402;10500;22,07;22,07;1236.00
6585;орнамент 1.60.033;1.60.033;Нет;30,34;4201;404;290;7600;15,76;15,76;891.00
6586;орнамент 1.60.030;1.60.030;Нет;30,5;4218;406;291;7600;16,11;16,11;895.00
6587;карниз 1.50.277;1.50.277;Нет;67,86;9370;904;648;16900;35,39;35,39;1992.00
6588;розетка 1.56.008;1.56.008;Нет;55,49;7674;739;530;13800;29,07;29,07;1629.00
6589;орнамент 1.60.031;1.60.031;Нет;30,24;4185;403;289;7600;15,76;15,76;888.00
6590;орнамент 1.60.123;1.60.123;Нет;37,08;5123;494;354;9400;19,26;19,26;1089.00
6591;орнамент 1.60.023;1.60.023;Нет;37,08;5123;495;354;9400;19,26;19,26;1089.00
6594;ствол 4.16.004;4.16.004;Нет;104,26;13242;1389;996;25900;61,82;61,82;3061.00
6595;ствол 4.16.004;4.16.004;Нет;104,26;13242;1389;996;25900;61,82;61,82;3061.00
6598;база 4.13.002;4.13.002;Нет;198,97;25272;2650;1900;49500;117,85;117,85;5842.00
6599;ствол 4.12.002;4.12.002;Нет;235,69;29939;3139;2251;58500;139,15;139,15;6920.00
6600;ствол 4.12.002;4.12.002;Нет;235,69;29939;3139;2251;58500;139,15;139,15;6920.00
6601;ствол 4.12.004;4.12.004;Нет;229,4;29136;3055;2191;56900;135,44;135,44;6735.00
6602;ствол 4.12.004;4.12.004;Нет;229,4;29136;3055;2191;56900;135,44;135,44;6735.00
6611;карниз 1.50.273 гибкий;1.50.273;Да;164,84;22758;2196;1574;41000;118,42;118,42;4840.00
6612;молдинг 1.51.375 гибкий;1.51.375;Да;51,39;7116;685;491;12800;26,62;26,62;1510.00
6613;внешний угол 4.01.312;4.01.312;Нет;150,31;19090;2002;1435;37400;89,05;89,05;4413.00
6614;сандрик 4.89.001;4.89.001;Нет;130,44;16545;1735;1244;32300;143,39;143,39;3824.00
6615;орнамент 4.99.001;4.99.001;Нет;24,27;3091;323;232;6100;14,36;14,36;713.00
6616;орнамент 4.99.002;4.99.002;Нет;11,13;1424;148;106;2800;6,59;6,59;327.00
6617;внутренний угол 4.02.221;4.02.221;Нет;133,72;16985;1781;1277;33300;79,11;79,11;3926.00
6618;внутренний угол 4.02.321;4.02.321;Нет;165,29;19712;2067;1482;38600;91,62;91,62;4556.00
6619;торцевой элемент 4.34.332;4.34.332;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6620;торцевой элемент 4.34.232;4.34.232;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6621;торцевой элемент 4.01.131;4.01.131;Нет;111,6;14182;1487;1066;27800;65,87;65,87;3277.00
6622;торцевой элемент 4.34.132;4.34.132;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6623;торцевой элемент 4.32.232;4.32.232;Нет;51,11;6500;681;488;12800;30,17;30,17;1500.00
6624;торцевой элемент 4.01.133;4.01.133;Нет;169,72;21560;2260;1621;42200;100,45;100,45;4983.00
6625;торцевой элемент 4.01.231;4.01.231;Нет;104,49;13272;1392;998;25900;61,82;61,82;3068.00
6626;внутренний угол 4.32.222;4.32.222;Нет;77,33;9833;1030;738;19300;45,63;45,63;2270.00
6627;торцевой элемент 4.01.232;4.01.232;Нет;111,99;14228;1492;1069;27800;66,23;66,23;3288.00
6628;внешний угол 4.32.211;4.32.211;Нет;77,33;9833;1030;738;19300;45,63;45,63;2270.00
6629;торцевой элемент 4.01.331;4.01.331;Нет;105,58;13409;1406;1008;26200;62,55;62,55;3100.00
6630;торцевой элемент 4.34.331;4.34.331;Нет;13,12;1667;175;125;3400;8,1;8,1;385.00
6631;торцевой элемент 4.01.332;4.01.332;Нет;113,67;14439;1514;1085;28300;67,34;67,34;3337.00
6632;торцевой элемент 4.33.231;4.33.231;Нет;14,8;1894;197;141;3800;8,83;8,83;435.00
6633;торцевой элемент 4.33.131;4.33.131;Нет;14,53;1848;194;139;3800;8,83;8,83;427.00
6634;торцевой элемент 4.31.332;4.31.332;Нет;68,14;8666;908;651;17100;40,48;40,48;2001.00
6635;торцевой элемент 4.31.331;4.31.331;Нет;81,75;10394;1089;781;20400;48,57;48,57;2400.00
6636;торцевой элемент 4.31.231;4.31.231;Нет;65,5;8319;872;625;16400;39;39;1923.00
6637;торцевой элемент 4.02.131;4.02.131;Нет;104,49;15318;1606;1152;29900;71,38;71,38;3541.00
6638;торцевой элемент 4.31.131;4.31.131;Нет;126,67;16091;1687;1210;31600;75,06;75,06;3719.00
6639;торцевой элемент 4.02.231;4.02.231;Нет;97,64;12408;1300;932;24300;57,77;57,77;2867.00
6640;внутренний угол 4.31.322;4.31.322;Нет;94,26;11984;1255;900;23500;55,93;55,93;2768.00
6642;внутренний угол 4.31.321;4.31.321;Нет;113,14;14378;1507;1080;28200;66,97;66,97;3322.00
6643;торцевой элемент 4.03.231;4.03.231;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6644;внутренний угол 4.31.221;4.31.221;Нет;91,72;11651;1222;876;22900;54,46;54,46;2693.00
6645;внутренний угол 4.31.121;4.31.121;Нет;167,51;21273;2231;1600;41700;98,98;98,98;4918.00
6646;торцевой элемент 4.03.232;4.03.232;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6647;торцевой элемент 4.03.331;4.03.331;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6648;внешний угол 4.31.312;4.31.312;Нет;94,26;11984;1255;900;23500;55,93;55,93;2768.00
6649;торцевой элемент 4.04.131;4.04.131;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6650;внешний угол 4.31.311;4.31.311;Нет;113,14;14378;1507;1080;28200;66,97;66,97;3322.00
6651;торцевой элемент 4.04.132;4.04.132;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6652;внешний угол 4.31.212;4.31.212;Нет;100,86;12818;1343;963;25200;59,61;59,61;2961.00
6653;торцевой элемент 4.04.231;4.04.231;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6654;внешний угол 4.31.211;4.31.211;Нет;91,72;11651;1222;876;22900;54,46;54,46;2693.00
6655;торцевой элемент 4.04.232;4.04.232;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6656;внешний угол 4.31.111;4.31.111;Нет;167,51;21273;2231;1600;41700;98,98;98,98;4918.00
6657;торцевой элемент 4.04.332;4.04.332;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6658;торцевой элемент 4.82.031;4.82.031;Нет;13,12;1667;175;125;3300;8,1;8,1;385.00
6659;арочное обрамление 4.87.031 гибкий;4.87.031;Да;142,82;18136;;1364;35500;84,63;84,63;4193.00
6660;арочное обрамление 4.87.032 гибкий;4.87.032;Да;142,82;18136;;1364;35500;84,63;84,63;4193.00
6661;арочное обрамление 4.87.033 гибкий;4.87.033;Да;85,69;10894;;818;21300;50,78;50,78;2516.00
6662;карниз 1.50.281 гибкий;1.50.281;Да;179,54;24802;2391;1714;44600;93,18;93,18;5272.00
6663;карниз 1.50.282 гибкий;1.50.282;Да;60,93;8432;811;582;15200;32,22;32,22;1788.00
6664;молдинг 1.51.368 гибкий;1.51.368;Да;100,1;13834;1333;956;24900;52,56;52,56;2940.00
6665;молдинг 1.51.364;1.51.364;Нет;38,29;5287;510;366;9600;19,96;19,96;1124.00
6666;элемент камина 1.64.001;1.64.001;Нет;397,58;54893;5295;3797;98700;206,4;206,4;11673.00
6667;элемент камина 1.64.002;1.64.002;Нет;232,02;32033;3090;2216;57600;120,54;120,54;6812.00
6668;элемент камина 1.64.003;1.64.003;Нет;232,02;32033;3090;2216;57600;120,54;120,54;6812.00
6670;карниз 1.50.277 гибкий;1.50.277;Да;135,71;18740;1807;1296;33800;70,78;70,78;3984.00
6671;молдинг 1.51.373 гибкий;1.51.373;Да;84,21;11628;1122;804;21100;44,14;44,14;2472.00
6672;розетка 1.56.050;1.56.050;Нет;45,18;6242;602;431;11300;23,47;23,47;1327.00
6674;архитрав 1.26.001 гибкий;1.26.001;Да;143,19;19780;;1367;35700;74,28;74,28;4204.00
6675;архитрав 1.26.002 гибкий;1.26.002;Да;143,19;19780;;1367;35700;74,28;74,28;4204.00
6676;архитрав 1.26.003 гибкий;1.26.003;Да;146,64;20241;;1400;36500;76,36;76,36;4306.00
6683;розетка 1.56.047;1.56.047;Нет;45,18;6242;602;431;11300;23,47;23,47;1327.00
6684;кронштейн 1.19.011;1.19.011;Нет;43,01;5945;573;411;10800;22,42;22,42;1263.00
6707;молдинг 1.51.369;1.51.369;Нет;35,67;4924;475;341;8900;18,57;18,57;1047.00
6708;молдинг 1.51.376;1.51.376;Нет;27,8;3838;370;265;6900;20,66;20,66;816.00
6709;розетка 1.56.045;1.56.045;Нет;106,66;14723;1421;1019;26500;55,37;55,37;3132.00
6710;угловой элемент 1.52.352;1.52.352;Нет;22,14;3064;295;211;5600;11,55;11,55;650.00
6711;кронштейн 1.19.009;1.19.009;Нет;42,05;5814;560;401;10500;22,07;22,07;1234.00
6736;орнамент 1.60.037;1.60.037;Нет;37,17;5140;495;355;9400;19,27;19,27;1091.00
6737;орнамент 1.60.038;1.60.038;Нет;35,44;4909;472;338;9000;18,57;18,57;1041.00
6738;орнамент 1.60.039;1.60.039;Нет;35,77;4942;477;342;9000;18,57;18,57;1051.00
6739;орнамент 1.60.040;1.60.040;Нет;38,29;5287;510;366;9600;19,98;19,98;1124.00
6740;наличник 1.54.014;1.54.014;Нет;68,27;9436;909;652;17000;35,39;35,39;2004.00
6741;розетка 1.56.043;1.56.043;Нет;35,36;4891;471;338;8800;18,57;18,57;1038.00
6742;розетка 1.56.048;1.56.048;Нет;35,36;4891;471;338;8800;18,57;18,57;1038.00
6743;розетка 1.56.049;1.56.049;Нет;34,09;4710;454;326;8500;17,87;17,87;1001.00
6749;карниз 1.50.290;1.50.290;Нет;31,59;4365;421;302;7800;16,47;16,47;927.00
6750;угловой элемент 1.52.375;1.52.375;Нет;22,26;3080;296;213;5600;11,9;11,9;653.00
6751;кронштейн 1.19.013;1.19.013;Нет;51,66;7147;688;493;12900;26,98;26,98;1517.00
6755;молдинг 1.51.338;1.51.338;Нет;22,18;3064;295;212;5600;11,57;11,57;651.00
6756;угловой элемент 1.52.376;1.52.376;Нет;21,63;2997;288;206;5500;11,55;11,55;635.00
6757;орнамент 1.60.035;1.60.035;Нет;10,46;1451;139;100;2700;5,6;5,6;307.00
6758;орнамент 1.60.135;1.60.135;Нет;10,46;1451;139;100;2700;5,6;5,6;307.00
6761;угловой элемент 1.52.283;1.52.283;Нет;21,2;2931;282;202;5300;11,22;11,22;623.00
6762;угловой элемент 1.52.284;1.52.284;Нет;20,42;2833;272;195;5200;10,5;10,5;600.00
6763;кронштейн 1.19.012;1.19.012;Нет;42,05;5814;560;401;10500;22,07;22,07;1234.00
6764;розетка 1.56.046;1.56.046;Нет;125,13;17276;1667;1195;31100;65,18;65,18;3674.00
6765;карниз 1.50.225;1.50.225;Нет;29,25;4052;390;279;7300;15,41;15,41;859.00
6766;карниз 1.50.226;1.50.226;Нет;32,14;4446;428;307;8000;16,81;16,81;944.00
6767;орнамент 1.60.036;1.60.036;Нет;71,52;9883;953;683;17900;37,15;37,15;2100.00
6768;карниз 1.50.289;1.50.289;Нет;29,83;4118;397;285;7400;15,77;15,77;876.00
6770;карниз 1.50.283 гибкий;1.50.283;Да;60,93;8432;811;582;15200;32,22;32,22;1788.00
6771;карниз 1.50.206;1.50.206;Нет;24,27;3360;323;232;6100;12,62;12,62;713.00
6772;кронштейн 1.19.014;1.19.014;Нет;43,99;6078;586;420;11000;23,12;23,12;1291.00
6773;карниз 1.50.295;1.50.295;Нет;22,86;3162;304;218;5700;11,92;11,92;671.00
6783;карниз 1.50.293;1.50.293;Нет;35,59;4924;474;340;8900;18,57;18,57;1045.00
6784;карниз 1.50.294;1.50.294;Нет;24,31;3360;324;232;6100;12,62;12,62;714.00
6785;карниз 1.50.279 гибкий;1.50.279;Да;132,1;18246;1759;1261;32900;68,66;68,66;3878.00
6786;карниз 1.50.293 гибкий;1.50.293;Да;71,18;9848;948;680;17700;37,14;37,14;2090.00
6787;карниз 1.50.294 гибкий;1.50.294;Да;48,63;6720;648;464;12200;25,24;25,24;1428.00
6807;карниз 1.50.290 гибкий;1.50.290;Да;63,16;8730;841;603;15700;32,94;32,94;1854.00
6808;карниз 1.50.289 гибкий;1.50.289;Да;59,66;8236;794;570;14900;31,54;31,54;1752.00
6809;карниз 1.50.206 гибкий;1.50.206;Да;48,56;6720;647;464;12200;25,24;25,24;1426.00
6810;карниз 1.50.295 гибкий;1.50.295;Да;45,72;6324;609;436;11500;23,84;23,84;1342.00
6811;молдинг 1.51.376 гибкий;1.51.376;Да;55,6;7676;741;531;13900;41,32;41,32;1632.00
6812;молдинг 1.51.338 гибкий;1.51.338;Да;44,36;6128;591;424;11100;23,14;23,14;1302.00
6817;кронштейн 1.19.018;1.19.018;Нет;57,4;7938;764;548;14400;29,79;29,79;1685.00
6818;молдинг 1.51.382;1.51.382;Нет;45,67;6308;608;436;11400;23,82;23,82;1341.00
6819;молдинг 1.51.377;1.51.377;Нет;22,9;3162;305;219;5700;11,92;11,92;672.00
6820;молдинг 1.51.379;1.51.379;Нет;22,55;3128;300;215;5700;11,92;11,92;662.00
6821;карниз 1.50.272;1.50.272;Нет;24,31;3360;324;232;6100;12,62;12,62;714.00
6823;молдинг 1.51.379 гибкий;1.51.379;Да;45,1;6256;601;431;11400;23,84;23,84;1324.00
6824;карниз 1.50.272 гибкий;1.50.272;Да;48,63;6720;648;464;12200;25,24;25,24;1428.00
6826;молдинг 1.51.371;1.51.371;Нет;36,22;5007;483;346;9000;18,92;18,92;1064.00
6827;карниз 1.50.292;1.50.292;Нет;22,55;3128;300;215;5700;11,92;11,92;662.00
6828;карниз 1.50.292 гибкий;1.50.292;Да;45,1;6256;601;431;11400;23,84;23,84;1324.00
6829;карниз 1.50.225 гибкий;1.50.225;Да;58,53;8104;779;559;14700;30,82;30,82;1718.00
6830;карниз 1.50.226 гибкий;1.50.226;Да;64,29;8892;856;614;16000;33,62;33,62;1888.00
6835;молдинг 1.51.378;1.51.378;Нет;21,63;2997;288;206;5500;11,22;11,22;635.00
6836;розетка 1.56.052;1.56.052;Нет;32;4430;426;306;8000;16,82;16,82;939.00
6837;квадрат 1.54.017;1.54.017;Нет;8,88;1235;118;85;2300;4,9;4,9;261.00
8330;молдинг 1.51.378 гибкий;1.51.378;Да;43,23;5994;576;413;10800;22,44;22,44;1270.00
8331;молдинг 1.51.377 гибкий;1.51.377;Да;45,78;6324;610;437;11500;23,84;23,84;1344.00
8332;молдинг 1.51.382 гибкий;1.51.382;Да;91,35;12616;1217;872;22800;47,64;47,64;2682.00
8981;кронштейн 1.19.015;1.19.015;Нет;41,1;5681;547;392;10200;21,38;21,38;1207.00
12094;карниз 1.50.298;1.50.298;Нет;23,82;3294;317;228;6000;;;700.00
12104;молдинг 1.51.372;1.51.372;Нет;21,83;3030;291;209;5500;11,55;11,55;641.00
13520;карниз 1.50.296;1.50.296;Нет;34,44;4760;459;329;8600;;;999.00
14598;угловой элемент 1.52.299;1.52.299;Нет;23,37;3228;311;223;5900;12,25;12,25;686.00
14599;угловой элемент 1.52.279;1.52.279;Нет;23,37;3228;311;223;5900;12,25;12,25;686.00
14600;молдинг 1.51.365;1.51.365;Нет;32,1;4446;428;307;8000;16,81;16,81;943.00
14781;плинтус 1.53.108;1.53.108;Нет;45,26;6258;603;432;11300;23,47;23,47;1329.00
17562;кронштейн 1.19.016;1.19.016;Нет;43,99;6078;586;420;11000;23,12;23,12;1291.00
17563;розетка 1.56.053;1.56.053;Нет;56,4;7790;751;538;14100;29,42;29,42;1656.00
21020;карниз 1.50.227;1.50.227;Нет;89,77;12401;1196;857;22300;;;2636.00
21021;молдинг 1.51.385;1.51.385;Нет;40,61;5617;541;388;10100;21,36;21,36;1192.00
21022;наличник 1.54.015;1.54.015;Нет;66,17;9140;881;632;16500;34,33;34,33;1943.00
21023;сандрик 1.63.003;1.63.003;Нет;74,07;10227;987;707;18500;38,53;38,53;2175.00
21126;плинтус 1.53.108 гибкий;1.53.108;Да;90,51;12516;1206;864;22500;46,94;46,94;2658.00
21618;карниз 1.50.299;1.50.299;Нет;23,35;3228;311;223;5900;12,25;12,25;685.00
21619;карниз 1.50.297;1.50.297;Нет;21,83;3030;291;209;5500;11,55;11,55;641.00
21620;молдинг 1.51.383;1.51.383;Нет;28,29;3919;377;270;7000;14,71;14,71;831.00
21621;молдинг 1.51.384;1.51.384;Нет;22,37;3097;298;214;5600;11,90;11,90;657.00
21623;розетка 1.56.055;1.56.055;Нет;124,72;17227;1661;1191;31000;64,81;64,81;3662.00
22331;наличник 1.54.016;1.54.016;Нет;67,26;9289;896;642;16800;35,04;35,04;1975.00
22334;молдинг 1.51.385 гибкий;1.51.385;Да;81,22;11234;1082;776;20300;42,72;42,72;2384.00
22336;карниз 1.50.296 гибкий;1.50.296;Да;68,86;9520;917;658;17200;;;1998.00
22339;карниз 1.50.298 гибкий;1.50.298;Да;47,66;6588;635;455;11900;;;1400.00
26629;карниз 1.50.249;1.50.249;Нет;34,44;4760;459;329;8600;17.87;17.87;999.00
27652;розетка 1.56.054;1.56.054;Нет;118,51;16370;1578;1132;29500;61,67;61,67;3479.00
28243;карниз 1.50.299 гибкий;1.50.299;Да;46,68;6456;622;446;11800;24,50;24,50;1370.00
28244;карниз 1.50.297 гибкий;1.50.297;Да;43,69;6060;582;417;11000;23,10;23,10;1282.00
28245;молдинг 1.51.384 гибкий;1.51.384;Да;56,58;6194;596;427;11200;23,80;23,80;1314.00
29278;карниз 1.50.215;1.50.215;Нет;26,61;3442;331;237;6300;12,97;12,97;729.00
29860;плинтус 1.53.111;1.53.111;Нет;33,35;4612;444;318;8400;17,52;17,52;979.00
31363;карниз 1.50.216;1.50.216;Нет;31,59;4365;421;302;7800;16,47;16,47;927.00
31409;розетка 1.56.057;1.56.057;Нет;74,93;10343;998;716;18600;38,90;38,90;2200.00
33172;кронштейн 1.19.017;1.19.017;Нет;46,08;6373;614;440;11400;24,18;24,18;1353.00
33407;карниз 1.50.228;1.50.228;Нет;70,54;9750;940;674;17600;;;2071.00
36930;карниз 1.50.249 гибкий;1.50.249;Да;65,85;9520;917;;17200;35,74;35,74;1998.00
37766;розетка 1.56.056;1.56.056;Нет;52,56;7263;700;;;30,14;30,14;1543.00
38420;декоративная панель 1.59.003;1.59.003;Нет;70,06;8900;933;0;17500;0;0;2057.00
38421;декоративная панель 1.59.004;1.59.004;Нет;70,06;8900;933;0;17500;0;0;2057.00
38422;декоративная панель 1.59.005;1.59.005;Нет;65,94;8900;878;0;16400;0;0;1936.00
42718;карниз 1.50.215 гибкий;1.50.215;Да;;6884;662;;;25,94;25,94;1458.00
42720;карниз 1.50.216 гибкий;1.50.216;Да;;8730;841;;;32,94;32,94;1854.00
43862;торцевой элемент 4.82.032;4.82.032;Нет;10.86;1244;145;;2800;6.32;6.32;319.00
43863;торцевой элемент 4.82.131;4.82.131;Нет;10.53;1204;140;;2700;6.32;6.32;309.00
43864;торцевой элемент 4.82.231;4.82.231;Нет;10.53;1204;140;;2700;6.32;6.32;309.00
43865;торцевой элемент 4.82.232;4.82.232;Нет;10.53;1204;140;;2700;6.32;6.32;309.00
43866;торцевой элемент 4.82.332;4.82.332;Нет;10.53;1204;140;;2700;6.32;6.32;309.00
43867;торцевой элемент 4.82.331;4.82.331;Нет;10.53;1204;140;;2700;6.32;6.32;309.00
43868;торцевой элемент 4.82.033;4.82.033;Нет;10.53;1204;140;;2700;6.32;6.32;309.00
47206;карниз 1.50.229;1.50.229;Нет;47.71;6325;609;;;26.28;26.28;1342.00
47207;карниз 1.50.621;1.50.621;Нет;47.02;6505;626;;;26.98;26.98;1381.00
47208;карниз 1.50.622;1.50.622;Нет;63.73;8811;849;;;36.45;36.45;1871.00
47209;карниз 1.50.623;1.50.623;Нет;48.56;6703;647;;;28.04;28.04;1426.00
47210;карниз 1.50.624;1.50.624;Нет;62.93;8695;838;;;36.09;36.09;1848.00
