IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP163;IP_PROP164
5367;полуколонна;1.10.211;Нет;;
5368;полуколонна;1.10.212;Нет;;
5369;полуколонна;1.10.213;Нет;;
5370;полуколонна;1.10.214;Нет;;
5371;полуколонна;1.10.101;Нет;;
5372;полуколонна;1.10.102;Нет;;
5373;полуколонна;1.10.103;Нет;;
5374;полуколонна;1.10.104;Нет;;
5375;полуколонна;1.10.105;Нет;;
5376;полуколонна;1.10.106;Нет;;
5377;колонна;1.30.301;Нет;;
5378;колонна;1.30.302;Нет;;
5379;колонна;1.30.303;Нет;;
5380;колонна;1.30.304;Нет;;
5381;колонна;1.30.201;Нет;;
5382;колонна;1.30.202;Нет;;
5383;колонна;1.30.204;Нет;;
5384;колонна;1.30.205;Нет;;
5385;колонна;1.30.206;Нет;;
5386;колонна;1.30.207;Нет;;
5387;колонна;1.30.208;Нет;;
5388;колонна;1.30.209;Нет;;
5389;колонна;1.30.210;Нет;;
5390;колонна;1.30.211;Нет;;
5391;колонна;1.30.212;Нет;;
5392;колонна;1.30.213;Нет;;
5393;колонна;1.30.214;Нет;;
5394;колонна;1.30.101;Нет;;
5395;колонна;1.30.102;Нет;;
5396;колонна;1.30.104;Нет;;
5397;колонна;1.30.105;Нет;;
5398;колонна;1.30.106;Нет;;
5861;карниз;1.50.205;Нет;4;93
5862;карниз FLEX;1.50.196;Да;4;72,5
5863;карниз FLEX;1.50.198;Да;4;72,5
5864;карниз FLEX;1.50.201;Да;4;72,5
5865;карниз FLEX;1.50.205;Да;4;93
5866;молдинг;1.51.345;Нет;4;72,5
5867;молдинг;1.51.357;Нет;4;72,5
5868;молдинг;1.51.358;Нет;4;72,5
5869;молдинг;1.51.361;Нет;4;93
5870;молдинг;1.51.381;Нет;5;82,8
5871;молдинг FLEX;1.51.345;Да;4;72,5
5872;молдинг FLEX;1.51.357;Да;4;72,5
5873;молдинг FLEX;1.51.358;Да;4;72,5
5874;молдинг FLEX;1.51.361;Да;4;93
5875;молдинг FLEX;1.51.381;Да;5;82,8
5876;архитрав;1.26.001;Нет;5;82,8
5877;архитрав;1.26.002;Нет;5;82,8
5878;архитрав;1.26.003;Нет;5;82,8
5879;розетка;1.56.036;Нет;;
5880;база;1.13.600;Нет;;
5881;ниша;1.61.101;Нет;;36,6
5882;ниша;1.61.102;Нет;;43,2
5883;ниша;1.61.110;Нет;;23
5884;ниша;1.61.120;Нет;;40
5885;сандрик;1.63.001;Нет;;
5886;сандрик;1.63.002;Нет;;
5887;карниз;4.02.201;Нет;5;96,6
5888;карниз;4.01.201;Нет;5;96,6
5889;карниз;4.01.101;Нет;5;96,6
5890;карниз;4.01.301;Нет;5;96,6
5891;карниз;4.32.202;Нет;5;82,8
5892;карниз;4.01.103;Нет;;
5893;карниз;4.31.301;Нет;5;96,6
5894;карниз;4.32.201;Нет;5;96,6
5895;карниз;4.81.002;Нет;5;96,6
5896;карниз;4.32.302;Нет;5;96,6
5897;карниз;4.01.202;Нет;5;96,6
5898;карниз;4.01.302;Нет;5;96,6
5899;карниз;4.02.101;Нет;5;96,6
5900;карниз;4.31.101;Нет;5;96,6
5901;карниз;4.31.201;Нет;5;82,8
5902;карниз;4.31.202;Нет;5;82,8
5903;карниз;4.31.302;Нет;5;96,6
5904;карниз;4.32.101;Нет;5;96,6
5905;карниз;4.32.301;Нет;5;82,8
5906;карниз;4.81.001;Нет;5;96,6
5907;карниз;4.02.301;Нет;;
5908;фриз;4.03.101;Нет;5;96,6
5909;фриз;4.03.102;Нет;5;96,6
5910;фриз;4.03.201;Нет;5;96,6
5911;фриз;4.03.202;Нет;5;96,6
5912;фриз;4.03.301;Нет;5;96,6
5913;фриз;4.33.301;Нет;5;96,6
5914;фриз;4.03.302;Нет;5;96,6
5915;фриз;4.33.101;Нет;5;96,6
5916;фриз;4.33.102;Нет;5;96,6
5917;фриз;4.33.201;Нет;5;96,6
5918;фриз;4.33.202;Нет;5;96,6
5919;архитрав;4.04.201;Нет;5;96,6
5920;архитрав;4.34.201;Нет;5;82,8
5921;архитрав;4.34.202;Нет;5;82,8
5922;архитрав;4.04.101;Нет;5;96,6
5923;архитрав;4.04.102;Нет;5;96,6
5924;архитрав;4.04.202;Нет;5;82,8
5925;архитрав;4.04.301;Нет;5;96,6
5926;архитрав;4.04.302;Нет;5;82,8
5927;архитрав;4.34.101;Нет;5;82,8
5928;архитрав;4.34.102;Нет;5;82,8
5929;архитрав;4.34.301;Нет;5;82,8
5930;архитрав;4.34.302;Нет;5;82,8
5931;балясина;4.71.101;Нет;8;
5932;балясина;4.71.201;Нет;;
5933;столб;4.75.101;Нет;;75
5934;столб;4.75.201;Нет;;
5935;крышка (пирамида);4.76.101;Нет;4;
5936;крышка (пирамида);4.76.201;Нет;;
5937;крышка столба (плоская);4.73.101;Нет;;
5938;крышка столба (плоская);4.73.201;Нет;;
5939;крышка (шар);4.77.101;Нет;;
5940;крышка (шар);4.77.201;Нет;;
5941;основание;4.74.101;Нет;10;95
5942;основание;4.74.201;Нет;;
5943;поручень;4.72.101;Нет;10;
5944;поручень;4.72.201;Нет;;
5945;наличник;4.84.001;Нет;5;82,8
5946;наличник;4.84.002;Нет;5;82,8
5947;наличник;4.84.003;Нет;5;82,8
5948;наличник;4.84.051;Нет;;
5949;наличник;4.84.052;Нет;5;82,8
5950;наличник;4.84.053;Нет;5;82,8
5951;арочное обрамление;4.87.031;Нет;;
5952;арочное обрамление;4.87.032;Нет;;
5953;арочное обрамление;4.87.033;Нет;;
5954;замковый камень;4.85.001;Нет;;12
5955;замковый камень;4.85.002;Нет;;12
5956;замковый камень;4.85.003;Нет;;12
5957;подоконный элемент;4.82.001;Нет;5;82,8
5958;подоконный элемент;4.82.002;Нет;5;82,8
5959;подоконный элемент;4.82.003;Нет;5;82,8
5960;подоконный элемент;4.82.101;Нет;5;82,8
5961;подоконный элемент;4.82.201;Нет;5;82,8
5962;подоконный элемент;4.82.202;Нет;5;82,8
5963;подоконный элемент;4.82.301;Нет;5;82,8
5964;подоконный элемент;4.82.302;Нет;5;82,8
5965;кронштейн-пьедестал;4.83.101;Нет;;40
5966;кронштейн-пьедестал;4.83.102;Нет;;40
5967;кронштейн-пьедестал;4.83.201;Нет;;40
5968;кронштейн-пьедестал;4.83.202;Нет;;40
5969;кронштейн-пьедестал;4.83.301;Нет;;40
5970;кронштейн-пьедестал;4.83.302;Нет;;40
5971;руст;4.86.003;Нет;;
5972;руст;4.86.004;Нет;;
5973;руст;4.86.005;Нет;25;60
5974;руст;4.86.001;Нет;6;48
5975;руст;4.86.002;Нет;6;48
5982;угловой элемент;1.52.361;Нет;4;24
5983;база;4.17.302;Нет;7;48,3
5984;база;4.53.201;Нет;7;48,3
5985;база;4.53.301;Нет;7;48,3
5986;база;4.17.101;Нет;7;48,3
5987;база;4.17.201;Нет;7;48,3
5988;база;4.17.202;Нет;7;48,3
5989;база;4.17.301;Нет;7;48,3
5990;база;4.23.101;Нет;7;48,3
5991;база;4.23.201;Нет;7;48
5992;база;4.23.301;Нет;7;48,3
5993;база;4.43.101;Нет;7;48,3
5994;база;4.43.201;Нет;7;48,3
5995;база;4.43.202;Нет;7;48,3
5996;база;4.43.301;Нет;7;48,3
5997;база;4.43.302;Нет;7;48,3
5998;база;4.47.101;Нет;7;48,3
5999;база;4.47.201;Нет;7;48,3
6000;база;4.47.202;Нет;7;48,3
6001;база;4.47.301;Нет;7;48,3
6002;база;4.47.302;Нет;7;48,3
6003;база;4.53.101;Нет;7;48,3
6004;база;4.53.302;Нет;7;48,3
6005;база;4.13.101;Нет;7;48,3
6006;база;4.13.201;Нет;7;48,3
6007;база;4.13.202;Нет;7;48,3
6008;база;4.13.301;Нет;7;48,3
6009;база;4.13.302;Нет;7;48,3
6010;база;4.17.002;Нет;;
6011;база;4.17.001;Нет;;
6012;капитель;4.51.301;Нет;7;34
6013;капитель;4.15.101;Нет;7;40
6014;капитель;4.15.201;Нет;7;40
6015;капитель;4.15.301;Нет;7;40
6016;капитель;4.21.101;Нет;7;40
6017;капитель;4.21.201;Нет;7;40
6018;капитель;4.21.301;Нет;7;40
6019;капитель;4.41.101;Нет;7;34
6020;капитель;4.41.201;Нет;7;34
6021;капитель;4.41.301;Нет;7;34
6022;капитель;4.45.101;Нет;7;34
6023;капитель;4.45.201;Нет;7;34
6024;капитель;4.45.301;Нет;7;34
6025;капитель;4.51.101;Нет;7;34
6026;капитель;4.51.201;Нет;7;40
6027;капитель;4.11.101;Нет;7;40
6028;капитель;4.11.201;Нет;7;40
6029;капитель;4.11.301;Нет;7;40
6030;капитель;4.15.102;Нет;7;40
6031;регул;4.37.101;Нет;2;
6032;регул;4.07.101;Нет;2;
6033;мутул;4.05.102;Нет;3;
6034;мутул;4.35.102;Нет;3;
6035;мутул;4.35.101;Нет;3;
6036;мутул;4.05.101;Нет;3;
6037;модильон;4.08.301;Нет;3;
6038;модильон;4.08.302;Нет;3;
6039;модильон;4.38.301;Нет;3;
6040;модильон;4.38.302;Нет;3;
6041;триглиф;4.36.101;Нет;5;
6042;триглиф;4.06.101;Нет;5;
6043;ствол;4.52.102;Нет;7;83
6044;ствол;4.52.301;Нет;7;83
6045;ствол;4.16.101;Нет;7;83
6046;ствол;4.16.102;Нет;7;83
6047;ствол;4.16.201;Нет;7;83
6048;ствол;4.16.202;Нет;7;83
6049;ствол;4.16.301;Нет;7;83
6050;ствол;4.22.101;Нет;7;83
6051;ствол;4.22.102;Нет;7;83
6052;ствол;4.22.201;Нет;7;103
6053;ствол;4.22.202;Нет;7;83
6054;ствол;4.22.301;Нет;7;83
6055;ствол;4.22.302;Нет;7;83
6056;ствол;4.42.101;Нет;7;20
6057;ствол;4.42.201;Нет;;
6058;ствол;4.42.301;Нет;7;20
6059;ствол;4.46.101;Нет;7;83
6060;ствол;4.46.201;Нет;7;83
6061;ствол;4.46.301;Нет;7;83
6062;ствол;4.52.101;Нет;7;83
6063;ствол;4.52.201;Нет;7;83
6064;ствол;4.52.202;Нет;7;83
6065;ствол;4.52.302;Нет;7;83
6066;верхний фрагмент ствола;4.16.001;Нет;;
6067;фрагмент ствола;4.16.002;Нет;;
6068;ствол;4.12.301;Нет;7;20
6069;ствол;4.12.101;Нет;7;20
6070;ствол;4.12.102;Нет;7;20
6071;ствол;4.12.202;Нет;7;83
6072;ствол;4.12.201;Нет;7;20
6073;колонна;4.30.301;Нет;;
6074;колонна;4.30.201;Нет;;
6075;колонна;4.30.202;Нет;;
6076;колонна;4.30.101;Нет;;
6077;колонна;4.30.102;Нет;;
6078;колонна;4.30.104;Нет;;
6079;колонна;4.30.204;Нет;;
6080;колонна;4.30.304;Нет;;
6081;полуколонна;4.10.301;Нет;;
6082;полуколонна;4.10.201;Нет;;
6083;полуколонна;4.10.202;Нет;;
6084;полуколонна;4.10.101;Нет;;
6085;полуколонна;4.10.102;Нет;;
6086;полуколонна;4.10.104;Нет;;
6087;полуколонна;4.10.103;Нет;;
6088;полуколонна;4.10.204;Нет;;
6089;полуколонна;4.10.305;Нет;;
6090;пилястра;4.20.301;Нет;;
6091;пилястра;4.20.302;Нет;;
6092;пилястра;4.20.201;Нет;;
6093;пилястра;4.20.202;Нет;;
6094;пилястра;4.20.101;Нет;;
6095;пилястра;4.20.102;Нет;;
6096;пилястра;4.20.103;Нет;;
6097;пилястра;4.20.104;Нет;;
6098;пилястра;4.20.203;Нет;;
6099;пилястра;4.20.204;Нет;;
6100;пилястра;4.20.303;Нет;;
6101;пилястра;4.20.304;Нет;;
6102;пилястра;4.20.305;Нет;;
6103;пилястра;4.20.306;Нет;;
6104;клей монтажный 290 мл;k-em290;Нет;;
6105;клей универсальный 290 мл;k-eu290;Нет;;
6106;клей стыковочный 80 мл;k-es80;Нет;;
6107;клей стыковочный 290 мл;k-es290;Нет;;
6108;карниз;1.50.101;Нет;4;93
6109;карниз FLEX;1.50.101;Да;4;93
6110;карниз FLEX;1.50.199;Да;4;72,5
6111;карниз;1.50.199;Нет;4;72,5
6112;молдинг;1.51.353;Нет;4;72,5
6113;молдинг FLEX;1.51.353;Да;4;72,5
6114;молдинг;1.51.356;Нет;4;72,5
6115;молдинг FLEX;1.51.356;Да;4;72,5
6135;откос;4.88.001;Нет;;
6136;база;1.54.010;Нет;7;28
6168;элемент камина;1.64.004;Нет;7;97.4
6169;элемент камина;1.64.005;Нет;7;40
6170;элементы декоративного камина;1.64.100;Нет;;
6171;элемент камина;1.64.005;Нет;7;40
6172;карниз;1.50.108;Нет;4;93
6173;карниз;1.50.161;Нет;4;93
6174;карниз;1.50.179;Нет;4;93
6175;карниз;1.50.189;Нет;4;93
6176;карниз;1.50.207;Нет;4;93
6177;карниз;1.50.274;Нет;4;93
6178;карниз;1.50.275;Нет;4;93
6179;молдинг;1.51.346;Нет;4;93
6180;розетка;1.56.040;Нет;;17
6181;розетка;1.56.041;Нет;;15
6182;кронштейн;1.19.007;Нет;;25
6183;кронштейн;1.19.008;Нет;;25
6184;капитель;1.21.008;Нет;7;33
6185;ствол;1.22.050;Нет;7;97.4
6186;база;1.23.600;Нет;7;28
6187;пилястра;1.20.103;Нет;;
6188;карниз;4.91.001;Нет;;
6189;карниз;4.91.004;Нет;;
6194;карниз FLEX;1.50.208;Да;4;93
6195;карниз FLEX;1.50.204;Да;4;93
6196;карниз FLEX;1.50.189;Да;4;93
6198;замковый камень;4.85.004;Нет;5.1;12
6199;замковый камень;4.85.005;Нет;5.1;12
6200;карниз;4.91.002;Нет;5.3;116.6
6201;наличник;4.84.005;Нет;5.3;116.6
6202;кронштейн-пьедестал;4.83.003;Нет;2.5;
6206;молдинг;1.51.359;Нет;4;93
6207;карниз FLEX;1.50.161;Да;4;93
6208;молдинг FLEX;1.51.359;Да;4;93
6211;наличник;4.84.004;Нет;5.1;102.8
6212;наличник;4.84.006;Нет;5.1;102.8
6213;карниз;4.91.003;Нет;5.3;116.6
6214;карниз;4.91.005;Нет;5.3;116.6
6215;фриз;4.33.302;Нет;;30
6216;кронштейн-пьедестал;4.83.002;Нет;;20
6217;фрагмент ствола;4.16.002;Нет;;
6218;фрагмент ствола;4.16.002;Нет;;
6313;молдинг FLEX;1.51.346;Да;4;93
6355;угловой элемент;1.52.322;Нет;4;18,1
6356;угловой элемент;1.52.348;Нет;4;24
6357;угловой элемент;1.52.286;Нет;4;24
6358;угловой элемент;1.52.287;Нет;4;18
6359;карниз FLEX;1.50.108;Да;4;93
6360;карниз;1.50.213;Нет;4;93
6361;карниз FLEX;1.50.213;Да;4;93
6362;карниз;1.50.279;Нет;4;93
6363;карниз;1.50.276;Нет;4;93
6364;карниз FLEX;1.50.276;Да;4;93
6365;карниз;1.50.278;Нет;4;93
6366;карниз FLEX;1.50.278;Да;4;93
6367;розетка;1.56.044;Нет;;15
6368;молдинг;1.51.360;Нет;4;93
6369;молдинг FLEX;1.51.360;Да;4;93
6370;молдинг;1.51.363;Нет;4;93
6371;молдинг FLEX;1.51.363;Да;4;93
6372;молдинг;1.51.362;Нет;4;93
6373;молдинг FLEX;1.51.362;Да;4;93
6374;молдинг;1.51.370;Нет;4;93
6375;молдинг FLEX;1.51.370;Да;4;93
6376;плинтус;1.53.110;Нет;4;93
6377;плинтус FLEX;1.53.110;Да;4;93
6378;колонна;1.30.203;Нет;;
6379;колонна;1.30.103;Нет;;
6380;карниз FLEX;1.50.179;Да;4;93
6381;карниз FLEX;1.50.207;Да;4;93
6382;карниз FLEX;1.50.275;Да;4;93
6385;ствол;4.16.003;Нет;7;48.3
6386;ствол;4.16.004;Нет;7;48.3
6387;ствол;4.16.005;Нет;7;48.3
6388;капитель;4.15.202;Нет;7;48.3
6389;капитель;4.15.302;Нет;7;48.3
6390;капитель;4.11.102;Нет;7;48.3
6391;капитель;4.11.202;Нет;7;48.3
6392;капитель;4.11.302;Нет;7;48.3
6393;база;4.13.001;Нет;7;48,3
6394;ствол;4.12.001;Нет;7;48.3
6395;ствол;4.12.002;Нет;7;48.3
6396;ствол;4.12.003;Нет;7;48.3
6397;ствол;4.12.004;Нет;7;48.3
6398;ствол;4.12.005;Нет;7;48.3
6423;карниз FLEX;1.50.271;Да;4;93
6424;карниз FLEX;1.50.274;Да;4;93
6429;клей стыковочный 60 мл;k-es60;Нет;;
6430;база;1.54.030;Нет;7;28
6431;квадрат;1.54.013;Нет;;50
6432;квадрат;1.54.013;Нет;;50
6433;база;1.54.030;Нет;7;28
6434;угловой элемент;1.52.285;Нет;4;18,1
6435;молдинг;1.51.367;Нет;4;93
6436;молдинг FLEX;1.51.367;Да;4;93
6437;карниз;1.50.214;Нет;4;93
6438;карниз;1.50.280;Нет;4;93
6439;молдинг;1.51.368;Нет;4;93
6440;орнамент;1.60.025;Нет;;8,5
6441;орнамент;1.60.032;Нет;;8,5
6442;орнамент;1.60.020;Нет;;8,5
6443;орнамент;1.60.120;Нет;;8,5
6444;торцевой элемент;4.33.332;Нет;5;15
6445;торцевой элемент;4.31.232;Нет;5;30.1
6446;торцевой элемент;4.81.031;Нет;5;15
6447;торцевой элемент;4.81.032;Нет;5;30.1
6448;внешний угол;4.32.111;Нет;5;32.3
6449;внешний угол;4.32.312;Нет;5;32.3
6450;внешний угол;4.81.011;Нет;5;30.1
6451;внешний угол;4.81.012;Нет;5;30.1
6452;внутренний угол;4.31.222;Нет;5;21.1
6453;внутренний угол;4.32.221;Нет;5;18.4
6454;внутренний угол;4.81.021;Нет;5;18.4
6455;внутренний угол;4.81.022;Нет;5;18.4
6456;опорный блок;4.78.101;Нет;;
6457;полукрышка;4.73.211;Нет;;
6458;полукрышка пирамида;4.76.111;Нет;;
6459;полуоснование;4.74.111;Нет;10;95
6460;полупоручень;4.72.111;Нет;10;95
6461;полустолб;4.75.111;Нет;;75
6462;полустолб;4.75.211;Нет;;75
6463;торцевой элемент;4.02.331;Нет;5;32
6464;торцевой элемент;4.03.131;Нет;5;15
6465;торцевой элемент;4.03.132;Нет;5;15
6466;торцевой элемент;4.03.332;Нет;5;15
6467;полубалясина;4.71.111;Нет;8;
6468;полубалясина;4.71.211;Нет;8;
6469;торцевой элемент;4.33.331;Нет;5;15
6470;торцевой элемент;4.34.131;Нет;5;30.1
6471;торцевой элемент;4.34.231;Нет;5;30.1
6472;внутренний угол;4.32.322;Нет;5;21.1
6473;торцевой элемент;4.32.331;Нет;5;30.1
6474;торцевой элемент;4.32.332;Нет;5;30.1
6475;торцевой элемент;4.33.132;Нет;5;15
6476;торцевой элемент;4.33.232;Нет;5;15
6477;торцевой элемент;4.04.331;Нет;5;15
6478;внешний угол;4.01.111;Нет;5;32.3
6479;внешний угол;4.01.113;Нет;5;32.3
6480;внешний угол;4.01.211;Нет;5;32.3
6481;внешний угол;4.01.212;Нет;5;32.3
6482;внешний угол;4.01.311;Нет;5;32.3
6483;внешний угол;4.02.111;Нет;5;32.3
6484;внешний угол;4.02.211;Нет;5;32.3
6485;внешний угол;4.02.311;Нет;5;32.3
6486;внутренний угол;4.01.121;Нет;5;21.1
6487;внутренний угол;4.01.123;Нет;5;21.1
6488;внутренний угол;4.01.221;Нет;5;21.1
6489;внутренний угол;4.01.222;Нет;5;21.1
6490;внутренний угол;4.01.321;Нет;5;21.1
6491;внутренний угол;4.01.322;Нет;5;21.1
6492;внутренний угол;4.02.121;Нет;5;21.1
6493;плинтус столба;4.79.101;Нет;5;116.6
6494;полка из оргстекла;C-110;Нет;;
6495;полка из оргстекла;C-120;Нет;;
6497;МОНТАЖНЫЙ КОМПЛЕКТ 101;m_comp_b101;Нет;;
6498;карниз;1.50.284;Нет;4;93
6499;карниз FLEX;1.50.284;Да;4;93
6500;карниз;1.50.283;Нет;4;93
6501;МОНТАЖНЫЙ КОМПЛЕКТ 201;m_comp_b201;Нет;;
6502;внешний угол;4.32.212;Нет;5;21.1
6503;внешний угол;4.32.121;Нет;5;32.3
6504;торцевой элемент;4.32.131;Нет;5;32.3
6505;балюстрада;4.70.101;Нет;;
6506;балюстрада;4.70.102;Нет;;
6507;балюстрада;4.70.103;Нет;;
6508;балюстрада;4.70.111;Нет;;
6509;балюстрада;4.70.112;Нет;;
6510;балюстрада;4.70.201;Нет;;
6511;балюстрада;4.70.202;Нет;;
6512;балюстрада;4.70.203;Нет;;
6513;балюстрада;4.70.211;Нет;;
6514;балюстрада;4.70.212;Нет;;
6515;полукрышка;4.73.111;Нет;4;
6516;полупоручень;4.72.211;Нет;10;95
6517;полуоснование;4.74.211;Нет;10;95
6518;полукрышка пирамида;4.76.211;Нет;4;
6519;ниша;0-1.61.102-1.61.120;Нет;;
6520;ниша;0-1.61.101-1.61.110;Нет;;
IE_XML_ID;IE_NAME;IP_PROP142;Нет;IP_PROP163;IP_PROP164
