IE_XML_ID;IE_NAME;IP_PROP360;IP_PROP373
49002;518;[HTML]Здравствуйте, подскажите пожалуйста, какой артикул гибкого карниза можно использовать для выпуклого радиуса 600 и 800 мм? Есть ли вообще такие? В проекте сейчас заложен карниз 1.50.121. Можете предложить альтернативу, соотносимую по высоте по стене?;Свойства изделий
49037;519;[HTML]Добрый день! Мне необходимо рассчитать количество молдингов и карнизов. Хотелось бы узнать, есть ли у вас доставка?;Другое
49052;519;[HTML]Добрый день! Мне необходимо рассчитать количество молдингов и карнизов. Хотелось бы узнать, есть ли у вас доставка?;Другое
49059;520;[HTML]как рассчитать расход клея при интерьерных работах?;Монтаж изделий
49099;521;[HTML]Возможно ли изготовление фасадного декора на заказ по нашим чертежам?;Ассортимент и уточнение по размерам
49100;522;[HTML]арочное обрамление 4.87.033 и арочное обрамление 4.87.033 гибкий В ЧЕМ ПРИНЦИПИАЛЬНОЕ ОТЛИЧИЕ? Гибкий сгибается в еще меньшую арку? или имеется ввиду что он гнется еще и в горизонтальной плоскости? а по дуге они гнутся одинаково....<br/><br/>И еще при заказе мне надо в корзину класть 2 чтоб был и правый и левый элемент, или цена идет за комплект из пары левой и правой?<br/><br/>Во вложении фото с имеющимися размерами арок,смогут ли подойти нам эти молдинги по радиусу? конкретного радиуса у меня к сожалению нет...;Свойства изделий
49102;522;[HTML]арочное обрамление 4.87.033 и арочное обрамление 4.87.033 гибкий В ЧЕМ ПРИНЦИПИАЛЬНОЕ ОТЛИЧИЕ? Гибкий сгибается в еще меньшую арку? или имеется ввиду что он гнется еще и в горизонтальной плоскости? а по дуге они гнутся одинаково....<br/><br/>И еще при заказе мне надо в корзину класть 2 чтоб был и правый и левый элемент, или цена идет за комплект из пары левой и правой?<br/><br/>Во вложении фото с имеющимися размерами арок,смогут ли подойти нам эти молдинги по радиусу? конкретного радиуса у меня к сожалению нет...;Свойства изделий
49111;523;[HTML]Добрый день, скажите какой процент длины закладывать на карниз с рисунком на резку при заказе?;Другое
49147;524;[HTML]Добрый день! Мы торгующая организация мебелью, сантехникой, предметами интерьера. Хотим заняться продажей вашей продукции, как сопутствующего товара, как можно узнать условия сотрудничества и оптовые цены, спасибо!;Другое
49159;525;[HTML]Если у вас магазины в Оше?(Кыргызстан);Другое
49177;526;[HTML]Добрый день!<br/>Вопрос по монтажу карниза <br/> 1.50.145. Возможен ли монтаж по радиальной стене так, как показано на визуализации?;Монтаж изделий
49185;525;[HTML]Если у вас магазины в Оше?(Кыргызстан);Другое
49193;527;[HTML]В чем отличие монтажного комплекта №1 от №2 для балюстрады?;Монтаж изделий
49196;527;[HTML]В чем отличие монтажного комплекта №1 от №2 для балюстрады?;Свойства изделий
49197;528;[HTML]Здравствуйте. Потолочный карниз можно монтировать на уже наклеенные обои?;Монтаж изделий
49223;529;[HTML]Добрый день! Какой краской красить изделия?;Монтаж изделий
49224;527;[HTML]В чем отличие монтажного комплекта №1 от №2 для балюстрады?;Свойства изделий
49225;530;[HTML]Как стать вашим дилером ;Другое
49226;529;[HTML]Добрый день! Какой краской красить изделия?;Свойства изделий
49228;531;[HTML]Добрый день! Ищу карнизы такого плана. Наш дизайнер в проекте указал гипсовые, а нам нужны облегчённые. Есть что-то подобное и с высотой 19?;Ассортимент и уточнение по размерам
49258;532;[HTML]Прошу сообщить адреса в г. Тюмень, где можно купить вашу продукцию. Спасибо;Работа магазинов
49281;532;[HTML]Прошу сообщить адреса в г. Тюмень, где можно купить вашу продукцию. Спасибо;Работа магазинов
49313;533;[HTML]Работает ли ваше представительство в мебель -сити на Дмитровском шоссе, 118 к.1 и все ли товары согласно каталога есть в наличии.;Работа магазинов
49319;534;[HTML]Дом 270кв, высота потолков 3м.;Монтаж изделий
49339;535;[HTML]Доброе утро.<br/>Мы производитель крепежа STRUVE RUS.<br/>Каким образом можно связаться с Вашим отделом ОМТС.<br/>Заранее спасибо;Другое
49365;536;[HTML]Добрый день, меня зовут Кристина. Я дизайнер с высшим образованием и большим стажем работы. В своих проектах я часто использую продукцию вашей компании. Есть ли у вас специальные условия для дизайнеров? Спасибо.;Другое
49369;537;"[HTML]<br/>Доброго времени суток! Прошу выставить счёт на ООО ""Красивые дома"" из наличия. Карта партнёра во вложении.<br/><br/>Список:<br/><br/>карниз 1.50.269 46м.<br/><br/>плинтус 1.53.108 40м.<br/><br/>Спасибо.";Ассортимент и уточнение по размерам
49392;536;[HTML]Добрый день, меня зовут Кристина. Я дизайнер с высшим образованием и большим стажем работы. В своих проектах я часто использую продукцию вашей компании. Есть ли у вас специальные условия для дизайнеров? Спасибо.;Другое
49393;537;"[HTML]<br/>Доброго времени суток! Прошу выставить счёт на ООО ""Красивые дома"" из наличия. Карта партнёра во вложении.<br/><br/>Список:<br/><br/>карниз 1.50.269 46м.<br/><br/>плинтус 1.53.108 40м.<br/><br/>Спасибо.";Ассортимент и уточнение по размерам
49406;538;[HTML]Где ваш магазин в Севастополе . Напишите пожалуйста адрес .;Работа магазинов
49417;538;[HTML]Где ваш магазин в Севастополе . Напишите пожалуйста адрес .;Работа магазинов
49434;539;[HTML]Сотрудничество! Прошу связаться по е-mail!;Другое
49442;540;[HTML]Добрый день! Хотим обрамить арки молдингом, подскажите молдинги гнутся, если нет то какой у них радиус?;Монтаж изделий
49449;541;[HTML]дизайн проект ниши над камином р-р0.95*0.95;Другое
49495;542;[HTML]Здравствуйте! Не хватило 3 шт. арт 1,50,172. Где в г. Оренбурге я могу купить Вашу продукцию?;Работа магазинов
49609;543;[HTML]Добрый вечер.<br/>Подскажите,пожалуйста, из какого материла сделан плинтус, влагостойкий ли он?И как понять нужен ли мне гибкий или обычный( извилистых линий нет, все стены прямые)?<br/>К карнизу 1.51.322 подойдет плинтус 1.53.102?<br/>Заранее благодарю за ответы.;Свойства изделий
49621;544;[HTML]Есть в наличии точно такой? г.Астана;Другое
49632;545;[HTML]Шпаклёвка карниза;Монтаж изделий
49690;546;[HTML]На Сахалине  есть ваша продукция? Полиуретановы молдинги? <br/>;Работа магазинов
49694;546;[HTML]На Сахалине  есть ваша продукция? Полиуретановы молдинги? <br/>;Работа магазинов
49748;547;[HTML]Обязательна ли покраска карнизов и плинтусов или можно оставить белый цвет таким , как есть ;Свойства изделий
49753;548;[HTML]Добрый день! Нужно подобрать карниз к натяжному потолку... не сильно широкий и без большого количества резных элементов, в пределах 800-850 руб, спасибо! <br/>И ещё, возможно ли крепление на жидкие гвозди? ;Ассортимент и уточнение по размерам
49754;549;[HTML]Купили у вас плинтуса, встал вопрос чем красить. Предыдущий печальный опыт- латексные  краска обдирается пленкой. Подскажите какой краской нужно красить плинтуса, чем грунтовать для надежной адгезии.;Другое
49780;549;[HTML]Купили у вас плинтуса, встал вопрос чем красить. Предыдущий печальный опыт- латексные  краска обдирается пленкой. Подскажите какой краской нужно красить плинтуса, чем грунтовать для надежной адгезии.;Свойства изделий
49781;549;[HTML]Купили у вас плинтуса, встал вопрос чем красить. Предыдущий печальный опыт- латексные  краска обдирается пленкой. Подскажите какой краской нужно красить плинтуса, чем грунтовать для надежной адгезии.;Свойства изделий
49800;549;[HTML]Купили у вас плинтуса, встал вопрос чем красить. Предыдущий печальный опыт- латексные  краска обдирается пленкой. Подскажите какой краской нужно красить плинтуса, чем грунтовать для надежной адгезии.;Свойства изделий
49805;550;[HTML]Добрый день. прошу уточнить есть наличие арт. 1.57.373 на  м.Бибирево? кол-во 1 шт;Ассортимент и уточнение по размерам
49806;550;[HTML]Добрый день. прошу уточнить есть наличие арт. 1.57.373 на  м.Бибирево? кол-во 1 шт;Ассортимент и уточнение по размерам
49812;551;[HTML]Добрый день! Сколько упаковок клея требуется для монтажа 22 м изделия карниз 1.50.103?;Свойства изделий
49813;551;[HTML]Добрый день! Сколько упаковок клея требуется для монтажа 22 м изделия карниз 1.50.103?;Свойства изделий
49819;552;[HTML]Добрый день.Меня интересуют карнизы со светоотражателем под светодиодную ленту.Можно ли в вашем гаталоге их как то отсортировать?Или скиньте пожалуйста артикулы с возможными вариациями.Все,какие есть варианты.;Свойства изделий
49857;553;[HTML]Здравствуйте!<br/>Планируется приобретение молдингов, карнизов и других изделий на сумму порядка 78000 рублей. Возможно ли рассчитывать на скидку?;Другое
49892;554;"[HTML]Здравствуйте. Нужно ли проходить дополнительно саморезами карнизы из композита? По полиуретана всегда это делали. Потому что он сильно ""играл"" с расширением от перемены температуры и соответственно появлялись трещины в стыках даже при применении стыковочного клея ";Монтаж изделий
49914;555;[HTML] Добрый день! На 40 п/м нужно 20 карнизов по 2 м, верно? Не могу выставить это количество в заказе. <br/>;Ассортимент и уточнение по размерам
49950;556;[HTML]Есть вопросы по сотрудничеству.<br/>Сеть магазинов по г.Балаково;Другое
50016;557;[HTML]Как производить монтаж изделий из серии композит? И нужно ли их грунтовать перед покраской? Можно ли использовать при декоре уличных помещений?;Монтаж изделий
50044;558;[HTML]Доброе утро! Подскажите, какие именно молдинги подходят для натяжных потолков? Нам необходима высота не менее 7 см.;Ассортимент и уточнение по размерам
50050;559;[HTML]Добрый день. Подскажите пожалуйста, какая разница между плинтусами с артикулом 1.53.108 и 6.53.108 по цене мне понятна разница в два раза. А вот по качеству? ;Свойства изделий
50054;560;[HTML]Узоры из гипса или полистирола твердый или не твердый;Свойства изделий
50055;561;[HTML]Здравствуйте, подскажите пожалуйста, возможно ли изготовление элементов под балконными плитами (как на фото)?;Ассортимент и уточнение по размерам
50058;562;[HTML]Здравствуйте!<br/>Скажите, какие у вас условия взаимодействия с дизайнерами и строителями? Вопрос идет о использовании в проекте Вашу линейку декора и закупке у Вас материала при реализации проекта. Параллельно 5-8 объектов.;Другое
50060;562;[HTML]Здравствуйте!<br/>Скажите, какие у вас условия взаимодействия с дизайнерами и строителями? Вопрос идет о использовании в проекте Вашу линейку декора и закупке у Вас материала при реализации проекта. Параллельно 5-8 объектов.;Другое
50061;563;[HTML]Здравствуйте!<br/><br/>Как стать дилером Вашей компании? Какие условия?<br/><br/>Спасибо!;Другое
50075;564;[HTML]Покупка карниза;Ассортимент и уточнение по размерам
50095;564;[HTML]Покупка карниза;Ассортимент и уточнение по размерам
50102;565;[HTML]Есть ли у вас декор цвета золота или только самим покрасить можно? Спасибо;Ассортимент и уточнение по размерам
50105;566;[HTML]Очень удобно было пользоваться сайтом с картинками карнизов на сгибах! Просьб вернуть эту опцию!;Ассортимент и уточнение по размерам
50107;566;[HTML]Очень удобно было пользоваться сайтом с картинками карнизов на сгибах! Просьб вернуть эту опцию!;Ассортимент и уточнение по размерам
50109;567;[HTML]Хочу узнать о сотрудничестве. Есть клиенты, с применением фризов и др элемнтов;Другое
50111;568;[HTML]Добрый день!<br/>Как мне выставить Московский регион и цены в рублях?<br/>;Другое
50136;569;[HTML]Добрый день, подскажите , возможна ли доставка по  Москве. Спасибо   ;Другое
50153;570;[HTML]на каком расстоянии монтируются балясины 4.71.201 в ограждениях, <br/>на каком расстоянии рекомендуется делать столб  4.75.201 с креплением, <br/>как можно сделать поручень на ступенях?<br/>как крепить половинчатые столбы 4.75.211;Монтаж изделий
50179;571;"[HTML]Добрый день! Меня зовут Юлия, я дизайнер. Вопрос такой Можете ли вы изготовить пластиковые панели для моего проекта.<br/>Объект - бассейн, находиться в г. Чайковский. СП ""Изумруд"" <br/>Одна из стен декорирована 3д панелями.(смотреть приложение). Можете ли вы что-то предложить или изготовить для нас.<br/>Вопрос срочный, жду ответа.";Другое
50186;572;[HTML]Добрый день! Интересуюсь условиями сотрудничества с дизайнерами. ;Работа магазинов
50193;573;[HTML]Добрый день! <br/>Можно ли исправить неграмотный монтаж? Фото во вложении. ;Монтаж изделий
50230;574;[HTML]Здравствуйте, хотел уточнить по новинке - 1.51.605 - будет производиться в гибком варианте и когда?;Свойства изделий
50231;575;[HTML]У Вас есть балясины;Ассортимент и уточнение по размерам
50232;576;"[HTML]Скажите пожалуйста, гибкость карниза ""1.50.142 гибкий""<br/>Ширина по потолку 196 мм.<br/>Высота по стене 45 мм.<br/>Гибкость идет по стене? или по потолку? <br/>Оправляю вам визуализацию с данным карнизом. <br/>По возможности, отправьте ответ.<br/>Гнется ли он так или нет?<br/>";Свойства изделий
50240;577;"[HTML]Здравствуйте! Я представляю дизайн студию IMAGINE, занимающаяся продажей декоративной штукатурки и лепного декора. Мы представляем и продаем Вашу продукцию - интерьерные декор в Одессе. Сейчас разрабатываем новый сайт где представляем Вашу продукцию и хотели бы загрузить все изображения карнизов на свой сайт: https://www.oboevnet.com.ua/lepnoj-dekor/evroplast/, но качать вручную очень сложно, т.к. их у вас ооочень много.<br/>Не могли бы вы дать нам изображения интерьерных карнизов для загрузки на наш сайт? Изображения с этой категории ""Карнизы"": https://evroplast.ru/catalogue/interernyj-dekor/karnizy<br/><br/>Заренее спасибо за помощь.<br/><br/>С уважением Денис!<br/>";Претензии и вопросы по заказам и сервису
50245;578;[HTML]Добрый день! Был сделан потолок из гипсокартона с  Под светкой и было запланировано прикрыть освещение потолочным плинтусом, для этого приобрели флекс 1.50.197.  Но при монтаже выяснилось, что радиус не подходит, а минимальный радиус вогнутого изгиба составляет 1500 мм. Скажите, если приобрести молдинг 1.51.331, то возможно ли будет установить его ?;Монтаж изделий
50248;579;[HTML]Добрый вечер !<br/>В каком магазине можно купить сразу карнизы: 1.50.288<br/>Не хватило 2х штук нам(;Ассортимент и уточнение по размерам
50262;580;[HTML]Добрый день!<br/>Обнаружил много нового у Вас в ассортименте... нельзя ли получить полностью архив моделей для архикад, а то мой сортамент подаренный вами на выставке уже устарел... ;Другое
50269;581;[HTML]Здраствуйте хотел купить молдинги , и плинтуса. Как можно с вами связаться?;Работа магазинов
50272;581;[HTML]Здраствуйте хотел купить молдинги , и плинтуса. Как можно с вами связаться?;Работа магазинов
50283;582;[HTML]Добрый день!<br/>Возможно ли крепление по кривой карниза 1.50.277 профилем внутрь (как показано на визуализации)?<br/>https://evroplast.ru/catalogue/interernyj-dekor/gibkie-karnizy/1-50-277-f;Монтаж изделий
50285;582;[HTML]Добрый день!<br/>Возможно ли крепление по кривой карниза 1.50.277 профилем внутрь (как показано на визуализации)?<br/>https://evroplast.ru/catalogue/interernyj-dekor/gibkie-karnizy/1-50-277-f;Монтаж изделий
50299;583;[HTML]Добрый день! Хотел бы не нарушая авторских прав, скачать изображения с Вашего сайта и разместить на своем для продажи. Как можно получить от Вас письменное согласие?;Другое
50306;579;[HTML]Добрый вечер !<br/>В каком магазине можно купить сразу карнизы: 1.50.288<br/>Не хватило 2х штук нам(;Ассортимент и уточнение по размерам
50359;584;[HTML]Здравствуйте!<br/><br/>Интересует возможность производства ортопедической подушки для сиденья с памятью формы. Производятся из пены, которая имеет эффект памяти формы. Интересует возможность производства самой формы сиденья по заданным размерам и свойствам. Для начала хотелось бы протестировать и определиться именно с образцами самой пены, которая будет подходящей именно для этого вида продукта. Думаю, производственные специалисты знают какой тип пены подходит для этой продукции. <br/><br/>С уважением,<br/>Александр;Свойства изделий
50380;585;[HTML]Добрый вечер, не могу найти вашу почту, чтобы выслать вам карточну предприятия. Отправте ее пожалуйста ;Другое
50413;586;[HTML]Сотрудничество Челябинск;Ассортимент и уточнение по размерам
50415;586;[HTML]Сотрудничество Челябинск;Ассортимент и уточнение по размерам
50422;587;[HTML]Добрый день, подскажите , пожалуйста , подходит ли потолочный карниз 1.50.113 для натяжных потолков ? Заранее благодарю ;Монтаж изделий
50444;588;[HTML]Привет всем. Как клеить правидло версачи для потолок<br/>? Или как обрезать наружногт уголь?;Монтаж изделий
50448;589;[HTML]Установка потолочного плинтуса, плюс покраска 90 м.Ширина плинтуса 5 см. ;Монтаж изделий
50466;590;[HTML]Можно ли декор крепить на панель Ханья;Монтаж изделий
50477;591;[HTML]Добрый день. Делаете ли вы скидку дизайнерам? <br/>Спасибо. ;Другое
50485;592;[HTML]Добрый день. Есть карниз 1.50.229 - в гибком варианте? ;Ассортимент и уточнение по размерам
50511;593;[HTML]Сколько стоит доставка или можно заказать доставку в один из магазинов;Другое
50520;594;[HTML]Скидки от какой суммы можно получить ? Надо 1.50.121 18 шт 1.50.174 16 шт;Другое
50578;595;[HTML]Добрый день! Подскажите, пожалуйста, какие молдинги подходят для монтажа на натяжной потолок. Спасибо!;Монтаж изделий
50579;596;[HTML]Здравствуйте. <br/>Нужно  задекорировать металлические колонны  диаметром 150мм.  Что  вы  можете  предложить?;Ассортимент и уточнение по размерам
50580;597;[HTML]На какой клей клеить плинтуса (молдинги) модель 6.53.107. ? Взяли для монтажа и наверху и внизу;Монтаж изделий
50667;598;[HTML]Добрый день! Прошу помочь в выборе потолочного плинтуса (карниза) для натяжного потолка со светодиодной подсветкой по периметру (гипсокарт.коробов нет). Желательно с орнаментом, шириной до 10см.<br/>Спасибо! С уважением<br/>;Ассортимент и уточнение по размерам
50668;599;[HTML]добавлю вопрос: если необходимо 40м карниза, то нужно заказывать или приобретаешь сразу? Если заказ, то срок изготовления?;Другое
50685;600;[HTML]Нужен замер;Монтаж изделий
50686;601;[HTML]Мне интересует ваша продукция так как я занимаюсь торговлей;Другое
50690;595;[HTML]Добрый день! Подскажите, пожалуйста, какие молдинги подходят для монтажа на натяжной потолок. Спасибо!;Свойства изделий
50691;600;[HTML]Нужен замер;Монтаж изделий
50692;601;[HTML]Мне интересует ваша продукция так как я занимаюсь торговлей;Другое
50716;602;[HTML]Здравствуйте, подскажите есть ли у Вас официальные представители в городе Атырау, Казахстан?;Работа магазинов
50719;603;[HTML]Помощь в подборе, оказываете?;Ассортимент и уточнение по размерам
50722;603;[HTML]Помощь в подборе, оказываете?;Ассортимент и уточнение по размерам
50727;604;[HTML]добрый день. я хотела бы заказать обратный звонок от ваших дилеров в Атырау Казахстан. Нужно выставить счет и обговорить детали по заказу изделий для дизайн проекта пекарни. Я дизайнер интерьера.;Другое
50728;605;"[HTML]Добрый день! Подскажите пожалуйста, сколько конкретно мне понадобится ""палок""  молдингов для этой раскладки? В сумме - широкий молдинг (1.51.303) - 17метров, узкий молдинг ( 1.51.301) - 69метров";Ассортимент и уточнение по размерам
50729;605;"[HTML]Добрый день! Подскажите пожалуйста, сколько конкретно мне понадобится ""палок""  молдингов для этой раскладки? В сумме - широкий молдинг (1.51.303) - 17метров, узкий молдинг ( 1.51.301) - 69метров";Ассортимент и уточнение по размерам
50748;603;[HTML]Помощь в подборе, оказываете?;Ассортимент и уточнение по размерам
50761;600;[HTML]Нужен замер;Монтаж изделий
50821;606;[HTML]добрый день!<br/>подскажите пожалуйста, есть ли у вас такой карниз?;Другое
50848;606;[HTML]добрый день!<br/>подскажите пожалуйста, есть ли у вас такой карниз?;Ассортимент и уточнение по размерам
50867;607;[HTML]Добрый день, как связаться с маркетинговым отделом , по поводу организации витринной выклейки и оформлением витрины магазина лепного декора? спасибо;Другое
50921;608;[HTML]Добрый день! Сколько будет стоить на площадь 89,5 кв.м карниз потолочный 1.50.275 и сколько берется на запас? Спасибо);Ассортимент и уточнение по размерам
50934;608;[HTML]Добрый день! Сколько будет стоить на площадь 89,5 кв.м карниз потолочный 1.50.275 и сколько берется на запас? Спасибо);Ассортимент и уточнение по размерам
50967;609;[HTML]Здравствуйте! Меня интересует заказ триД фигур, мне нужно виды и размеры, по верх калонн нужно поставить, высотой 30-70см.<br/><br/>;Ассортимент и уточнение по размерам
50983;610;[HTML]Добрый день. Интересует вопрос - какой краской рекомендуется проводить окрашивание ваших изделий (карнизы, молдинги, плинтуса и тд.);Другое
50986;610;[HTML]Добрый день. Интересует вопрос - какой краской рекомендуется проводить окрашивание ваших изделий (карнизы, молдинги, плинтуса и тд.);Монтаж изделий
50987;611;[HTML]Добрый день)) Скажите пожалуйста, у Вас есть доставка в г. ХИМКИ( Левый Берег) ? Цена  доставки интересует. Не нашла на сайте. Спасибо заранее. С Уважением,  Анна.;Другое
50989;612;[HTML]Добрый день, как рассчитать количество стыковочного и монтажного клея для монтажа карниза потолочного?;Ассортимент и уточнение по размерам
50997;612;[HTML]Добрый день, как рассчитать количество стыковочного и монтажного клея для монтажа карниза потолочного?;Ассортимент и уточнение по размерам
51011;612;[HTML]Добрый день, как рассчитать количество стыковочного и монтажного клея для монтажа карниза потолочного?;Монтаж изделий
51056;613;[HTML]Здравствуйте. Я купил гибкий карниз артикул - 1.50.171 . От него идёт неприятный запах. После монтажа и покраски запах исчезнет или нет?;Свойства изделий
51058;614;[HTML]Здравствуйте.Сориентируйте пожалуйста по цене,если такие полочки делаете?тольхо верх не стекло.;Ассортимент и уточнение по размерам
51063;615;[HTML]Здравствуйте.есть ли у вас багет из полиуретана для оформления зеркал?;Ассортимент и уточнение по размерам
51066;616;[HTML]Добрый день. Подскажите, есть ли у вас услуга по монтажу напольных плинтусов. Мы проживаем в Раменском. Необходимо во всей квартире установить плинтуса;Монтаж изделий
51079;617;[HTML] Нужено закрыть лобую часть строющегося помещения примеоно как на файле ниже. Ширина 34 см доина 530 см<br/>;Ассортимент и уточнение по размерам
51123;618;[HTML]Из чего они изготовлены и можно ли их красить. Или может они могут быть и в светло сером цвете?;Свойства изделий
51129;619;[HTML]Добрый день,скажите пожалуйста,если есть определенные размеры арки,могу ли я подойти к Вам в магазин чтобы Ваши специалисты подобрали необходимые детали для обрамления,арка специфической формы????? Нахожусь в САНКТ-ПЕТЕРБУРГЕ,спасибо!!!!!!;Ассортимент и уточнение по размерам
51133;619;[HTML]Добрый день,скажите пожалуйста,если есть определенные размеры арки,могу ли я подойти к Вам в магазин чтобы Ваши специалисты подобрали необходимые детали для обрамления,арка специфической формы????? Нахожусь в САНКТ-ПЕТЕРБУРГЕ,спасибо!!!!!!;Ассортимент и уточнение по размерам
51147;620;[HTML]Добрый день, подскажите пожалуйста как крепить светодиодную ленту внутрь карниза 1.50.208 ? ее можно просто положить в карниз или нужно делать специальную планку внутри? ;Монтаж изделий
51163;621;[HTML]Добрый день!<br/>Подскажите. <br/>1. Допускается ли монтаж изделий на фасаде здания?<br/>2. Чем заделывать стыки соединения элементов?<br/>3. Фасадной краской, на какой основе, допускается окрашивание изделий? Есть ли дополнительные мероприятия, рекомендации?<br/>4. Как бороться с образованием трещин на стыках соединения элементов?;Свойства изделий
51164;622;[HTML]Хочу заказать карнизы 1.50.299 твердые и гибкие (вогнутые), но при оформлении заказа не понятно, где отметить, что гибкие карнизы именно вогнутые, а не выпуклые?;Другое
51202;621;[HTML]Добрый день!<br/>Подскажите. <br/>1. Допускается ли монтаж изделий на фасаде здания?<br/>2. Чем заделывать стыки соединения элементов?<br/>3. Фасадной краской, на какой основе, допускается окрашивание изделий? Есть ли дополнительные мероприятия, рекомендации?<br/>4. Как бороться с образованием трещин на стыках соединения элементов?;Свойства изделий
51228;623;[HTML]Добрый день! Ранее я задавала вопрос по поводу подбора карнизов для светодиодной подсветки. Но было решено от нее отказаться. В данный момент прошу помощи в подборе карниза для натяжного потолка, учитывая, что размер по стене должен превышать размер по потолку. Хотелось бы с рисунком, а не гладкий. Высота по стене 8-10 см. Спасибо, с уважением<br/>;Монтаж изделий
51229;623;[HTML]Добрый день! Ранее я задавала вопрос по поводу подбора карнизов для светодиодной подсветки. Но было решено от нее отказаться. В данный момент прошу помощи в подборе карниза для натяжного потолка, учитывая, что размер по стене должен превышать размер по потолку. Хотелось бы с рисунком, а не гладкий. Высота по стене 8-10 см. Спасибо, с уважением<br/>;Монтаж изделий
51230;621;[HTML]Добрый день!<br/>Подскажите. <br/>1. Допускается ли монтаж изделий на фасаде здания?<br/>2. Чем заделывать стыки соединения элементов?<br/>3. Фасадной краской, на какой основе, допускается окрашивание изделий? Есть ли дополнительные мероприятия, рекомендации?<br/>4. Как бороться с образованием трещин на стыках соединения элементов?;Свойства изделий
51231;624;[HTML]Добрый день! Какие из ваших карнизов можно использовать со светодиодной лентой, чтобы создать фоновое освещение в доме по периметру потолка?;Свойства изделий
51260;625;[HTML]Добрый день! У вас кажется не так давно было много новинок под скрытое освещение? А можно мне на почту выслать по ним рекламные материалы или презентацию? Спасибо;Ассортимент и уточнение по размерам
51273;626;[HTML]Добрый день. Мы занимаемся дизайном и ремонтом ищем надежного представителя, у кого можно отгружаться по оптовым ценам?;Другое
51329;627;[HTML]Интересует продукция для фасада дома. Помощь в разработке дизайна;Ассортимент и уточнение по размерам
51374;628;[HTML]Возможно ли изготовление балясин балюстрады на заказ по чертежам?;Ассортимент и уточнение по размерам
51487;629;[HTML]Здравствуйте, как мне можно посчитать количество потолочного карниза на квартиру. есть план обмерный.<br/>Нужен и гибкий и негибкий карниз.<br/>спасибо;Ассортимент и уточнение по размерам
51492;629;[HTML]Здравствуйте, как мне можно посчитать количество потолочного карниза на квартиру. есть план обмерный.<br/>Нужен и гибкий и негибкий карниз.<br/>спасибо;Ассортимент и уточнение по размерам
51495;630;[HTML]Здравствуйте. Можете ли вы в заводских условиях распилить молдинг 1-51-603 для фальш камина, чтобы на месте его  осталось только склеить? ;Монтаж изделий
51511;631;[HTML]Добрый день,<br/><br/>подскажите, пожалуйста, стоимость плинтуса 6.53.101 и 6.53.103?;Ассортимент и уточнение по размерам
51512;632;[HTML]Добрый день!если у меня в дизайне  предусмотрен карниз для скрытого освещения 1.50.220 один жесткий  и один той же модели гибкий, предусмотрена ли фольга в гибком, если нет, нужно ли самостоятельно в гибком карнизе проклеивать фольгу, если да, то какую, если нет, то соответсвенно я монтирую флекс без фольги, а не будет ли разное освещение у обоих карнизов. жду ответ.Заранее благодарю!;Свойства изделий
