IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157
5861;карниз 1.50.205;1.50.205;Нет
5862;карниз 1.50.196 гибкий;1.50.196;Да
5863;карниз 1.50.198 гибкий;1.50.198;Да
5864;карниз 1.50.201 гибкий;1.50.201;Да
5865;карниз 1.50.205 гибкий;1.50.205;Да
5866;молдинг 1.51.345;1.51.345;Нет
5867;молдинг 1.51.357;1.51.357;Нет
5868;молдинг 1.51.358;1.51.358;Нет
5869;молдинг 1.51.361;1.51.361;Нет
5870;молдинг 1.51.381;1.51.381;Нет
5871;молдинг 1.51.345 гибкий;1.51.345;Да
5872;молдинг 1.51.357 гибкий;1.51.357;Да
5873;молдинг 1.51.358 гибкий;1.51.358;Да
5874;молдинг 1.51.361 гибкий;1.51.361;Да
5875;молдинг 1.51.381 гибкий;1.51.381;Да
5876;архитрав 1.26.001;1.26.001;Нет
5877;архитрав 1.26.002;1.26.002;Нет
5878;архитрав 1.26.003;1.26.003;Нет
5879;розетка 1.56.036;1.56.036;Нет
5881;ниша 1.61.101;1.61.101;Нет
5882;ниша 1.61.102;1.61.102;Нет
5883;ниша с полкой 1.61.110;1.61.110;Нет
5884;ниша с полкой 1.61.120;1.61.120;Нет
5885;сандрик 1.63.001;1.63.001;Нет
5886;сандрик 1.63.002;1.63.002;Нет
5887;карниз 4.02.201;4.02.201;Нет
5888;карниз 4.01.201;4.01.201;Нет
5889;карниз 4.01.101;4.01.101;Нет
5890;карниз 4.01.301;4.01.301;Нет
5891;карниз 4.32.202;4.32.202;Нет
5892;карниз 4.01.103;4.01.103;Нет
5893;карниз 4.31.301;4.31.301;Нет
5894;карниз 4.32.201;4.32.201;Нет
5895;карниз 4.81.002;4.81.002;Нет
5896;карниз 4.32.302;4.32.302;Нет
5897;карниз 4.01.202;4.01.202;Нет
5898;карниз 4.01.302;4.01.302;Нет
5899;карниз 4.02.101;4.02.101;Нет
5900;карниз 4.31.101;4.31.101;Нет
5901;карниз 4.31.201;4.31.201;Нет
5902;карниз 4.31.202;4.31.202;Нет
5903;карниз 4.31.302;4.31.302;Нет
5904;карниз 4.32.101;4.32.101;Нет
5905;карниз 4.32.301;4.32.301;Нет
5906;карниз 4.81.001;4.81.001;Нет
5907;карниз 4.02.301;4.02.301;Нет
5908;фриз 4.03.101;4.03.101;Нет
5909;фриз 4.03.102;4.03.102;Нет
5910;фриз 4.03.201;4.03.201;Нет
5911;фриз 4.03.202;4.03.202;Нет
5912;фриз 4.03.301;4.03.301;Нет
5913;фриз 4.33.301;4.33.301;Нет
5914;фриз 4.03.302;4.03.302;Нет
5915;фриз 4.33.101;4.33.101;Нет
5916;фриз 4.33.102;4.33.102;Нет
5917;фриз 4.33.201;4.33.201;Нет
5918;фриз 4.33.202;4.33.202;Нет
5919;архитрав 4.04.201;4.04.201;Нет
5920;архитрав 4.34.201;4.34.201;Нет
5921;архитрав 4.34.202;4.34.202;Нет
5922;архитрав 4.04.101;4.04.101;Нет
5923;архитрав 4.04.102;4.04.102;Нет
5924;архитрав 4.04.202;4.04.202;Нет
5925;архитрав 4.04.301;4.04.301;Нет
5926;архитрав 4.04.302;4.04.302;Нет
5927;архитрав 4.34.101;4.34.101;Нет
5928;архитрав 4.34.102;4.34.102;Нет
5929;архитрав 4.34.301;4.34.301;Нет
5930;архитрав 4.34.302;4.34.302;Нет
5931;балясина 4.71.101;4.71.101;Нет
5932;балясина 4.71.201;4.71.201;Нет
5933;столб 4.75.101;4.75.101;Нет
5934;столб 4.75.201;4.75.201;Нет
5935;крышка (пирамида) 4.76.101;4.76.101;Нет
5936;крышка (пирамида) 4.76.201;4.76.201;Нет
5937;крышка столба (плоская) 4.73.101;4.73.101;Нет
5938;крышка столба (плоская) 4.73.201;4.73.201;Нет
5939;крышка (шар) 4.77.101;4.77.101;Нет
5940;крышка (шар) 4.77.201;4.77.201;Нет
5941;основание 4.74.101;4.74.101;Нет
5942;основание 4.74.201;4.74.201;Нет
5943;поручень 4.72.101;4.72.101;Нет
5944;поручень 4.72.201;4.72.201;Нет
5945;наличник 4.84.001;4.84.001;Нет
5946;наличник 4.84.002;4.84.002;Нет
5947;наличник 4.84.003;4.84.003;Нет
5948;наличник 4.84.051;4.84.051;Нет
5949;наличник 4.84.052;4.84.052;Нет
5950;наличник 4.84.053;4.84.053;Нет
5951;арочное обрамление 4.87.031;4.87.031;Нет
5952;арочное обрамление 4.87.032;4.87.032;Нет
5953;арочное обрамление 4.87.033;4.87.033;Нет
5954;замковый камень 4.85.001;4.85.001;Нет
5955;замковый камень 4.85.002;4.85.002;Нет
5956;замковый камень 4.85.003;4.85.003;Нет
5957;подоконный элемент 4.82.001;4.82.001;Нет
5958;подоконный элемент 4.82.002;4.82.002;Нет
5959;подоконный элемент 4.82.003;4.82.003;Нет
5960;подоконный элемент 4.82.101;4.82.101;Нет
5961;подоконный элемент 4.82.201;4.82.201;Нет
5962;подоконный элемент 4.82.202;4.82.202;Нет
5963;подоконный элемент 4.82.301;4.82.301;Нет
5964;подоконный элемент 4.82.302;4.82.302;Нет
5965;кронштейн-пьедестал 4.83.101;4.83.101;Нет
5966;кронштейн-пьедестал 4.83.102;4.83.102;Нет
5967;кронштейн-пьедестал 4.83.201;4.83.201;Нет
5968;кронштейн-пьедестал 4.83.202;4.83.202;Нет
5969;кронштейн-пьедестал 4.83.301;4.83.301;Нет
5970;кронштейн-пьедестал 4.83.302;4.83.302;Нет
5971;руст 4.86.003;4.86.003;Нет
5972;руст 4.86.004;4.86.004;Нет
5973;руст 4.86.005;4.86.005;Нет
5974;руст 4.86.001;4.86.001;Нет
5975;руст 4.86.002;4.86.002;Нет
5982;угловой элемент 1.52.361;1.52.361;Нет
5983;база 4.17.302;4.17.302;Нет
5984;база 4.53.201;4.53.201;Нет
5985;база 4.53.301;4.53.301;Нет
5986;база 4.17.101;4.17.101;Нет
5987;база 4.17.201;4.17.201;Нет
5988;база 4.17.202;4.17.202;Нет
5989;база 4.17.301;4.17.301;Нет
5990;база 4.23.101;4.23.101;Нет
5991;база 4.23.201;4.23.201;Нет
5992;база 4.23.301;4.23.301;Нет
5993;база 4.43.101;4.43.101;Нет
5994;база 4.43.201;4.43.201;Нет
5995;база 4.43.202;4.43.202;Нет
5996;база 4.43.301;4.43.301;Нет
5997;база 4.43.302;4.43.302;Нет
5998;база 4.47.101;4.47.101;Нет
5999;база 4.47.201;4.47.201;Нет
6000;база 4.47.202;4.47.202;Нет
6001;база 4.47.301;4.47.301;Нет
6002;база 4.47.302;4.47.302;Нет
6003;база 4.53.101;4.53.101;Нет
6004;база 4.53.302;4.53.302;Нет
6005;база 4.13.101;4.13.101;Нет
6006;база 4.13.201;4.13.201;Нет
6007;база 4.13.202;4.13.202;Нет
6008;база 4.13.301;4.13.301;Нет
6009;база 4.13.302;4.13.302;Нет
6010;база 4.17.002;4.17.002;Нет
6011;база 4.17.001;4.17.001;Нет
6012;капитель 4.51.301;4.51.301;Нет
6013;капитель 4.15.101;4.15.101;Нет
6014;капитель 4.15.201;4.15.201;Нет
6015;капитель 4.15.301;4.15.301;Нет
6016;капитель 4.21.101;4.21.101;Нет
6017;капитель 4.21.201;4.21.201;Нет
6018;капитель 4.21.301;4.21.301;Нет
6019;капитель 4.41.101;4.41.101;Нет
6020;капитель 4.41.201;4.41.201;Нет
6021;капитель 4.41.301;4.41.301;Нет
6022;капитель 4.45.101;4.45.101;Нет
6023;капитель 4.45.201;4.45.201;Нет
6024;капитель 4.45.301;4.45.301;Нет
6025;капитель 4.51.101;4.51.101;Нет
6026;капитель 4.51.201;4.51.201;Нет
6027;капитель 4.11.101;4.11.101;Нет
6028;капитель 4.11.201;4.11.201;Нет
6029;капитель 4.11.301;4.11.301;Нет
6030;капитель 4.15.102;4.15.102;Нет
6031;регул 4.37.101;4.37.101;Нет
6032;регул 4.07.101;4.07.101;Нет
6033;мутул 4.05.102;4.05.102;Нет
6034;мутул 4.35.102;4.35.102;Нет
6035;мутул 4.35.101;4.35.101;Нет
6036;мутул 4.05.101;4.05.101;Нет
6037;модильон 4.08.301;4.08.301;Нет
6038;модильон 4.08.302;4.08.302;Нет
6039;модильон 4.38.301;4.38.301;Нет
6040;модильон 4.38.302;4.38.302;Нет
6041;триглиф 4.36.101;4.36.101;Нет
6042;триглиф 4.06.101;4.06.101;Нет
6043;ствол 4.52.102;4.52.102;Нет
6044;ствол 4.52.301;4.52.301;Нет
6045;ствол 4.16.101;4.16.101;Нет
6046;ствол 4.16.102;4.16.102;Нет
6047;ствол 4.16.201;4.16.201;Нет
6048;ствол 4.16.202;4.16.202;Нет
6049;ствол 4.16.301;4.16.301;Нет
6050;ствол 4.22.101;4.22.101;Нет
6051;ствол 4.22.102;4.22.102;Нет
6052;ствол 4.22.201;4.22.201;Нет
6053;ствол 4.22.202;4.22.202;Нет
6054;ствол 4.22.301;4.22.301;Нет
6055;ствол 4.22.302;4.22.302;Нет
6056;ствол 4.42.101;4.42.101;Нет
6057;ствол 4.42.201;4.42.201;Нет
6058;ствол 4.42.301;4.42.301;Нет
6059;ствол 4.46.101;4.46.101;Нет
6060;ствол 4.46.201;4.46.201;Нет
6061;ствол 4.46.301;4.46.301;Нет
6062;ствол 4.52.101;4.52.101;Нет
6063;ствол 4.52.201;4.52.201;Нет
6064;ствол 4.52.202;4.52.202;Нет
6065;ствол 4.52.302;4.52.302;Нет
6066;верхний фрагмент ствола 4.16.001;4.16.001;Нет
6067;фрагмент ствола 4.16.002;4.16.002;Нет
6068;ствол 4.12.301;4.12.301;Нет
6069;ствол 4.12.101;4.12.101;Нет
6070;ствол 4.12.102;4.12.102;Нет
6071;ствол 4.12.202;4.12.202;Нет
6072;ствол 4.12.201;4.12.201;Нет
6104;E01.M.290 / Клей Европласт Монтажный 290 мл.;E01.M.290;Нет
6105;E04.U.290 / Клей Европласт универсальный 290 мл.;E04.U.290;Нет
6107;E02.S.290 / Клей Европласт стыковочный 290 мл.;E02.S.290;Нет
6108;карниз 1.50.101;1.50.101;Нет
6109;карниз 1.50.101 гибкий;1.50.101;Да
6110;карниз 1.50.199 гибкий;1.50.199;Да
6111;карниз 1.50.199;1.50.199;Нет
6112;молдинг 1.51.353;1.51.353;Нет
6113;молдинг 1.51.353 гибкий;1.51.353;Да
6114;молдинг 1.51.356;1.51.356;Нет
6115;молдинг 1.51.356 гибкий;1.51.356;Да
6135;откос 4.88.001;4.88.001;Нет
6168;элемент камина 1.64.004;1.64.004;Нет
6169;элемент камина 1.64.005;1.64.005;Нет
6171;элемент камина 1.64.005;1.64.005;Нет
6172;карниз 1.50.108;1.50.108;Нет
6173;карниз 1.50.161;1.50.161;Нет
6174;карниз 1.50.179;1.50.179;Нет
6175;карниз 1.50.189;1.50.189;Нет
6176;карниз 1.50.207;1.50.207;Нет
6177;карниз 1.50.274;1.50.274;Нет
6178;карниз 1.50.275;1.50.275;Нет
6179;молдинг 1.51.346;1.51.346;Нет
6180;розетка 1.56.040;1.56.040;Нет
6181;розетка 1.56.041;1.56.041;Нет
6182;кронштейн 1.19.007;1.19.007;Нет
6183;кронштейн 1.19.008;1.19.008;Нет
6184;капитель 1.21.008;1.21.008;Нет
6185;ствол 1.22.050;1.22.050;Нет
6186;база 1.23.600;1.23.600;Нет
6188;карниз 4.91.001;4.91.001;Нет
6189;карниз 4.91.004;4.91.004;Нет
6194;карниз 1.50.208 гибкий;1.50.208;Да
6195;карниз 1.50.204 гибкий;1.50.204;Да
6196;карниз 1.50.189 гибкий;1.50.189;Да
6198;замковый камень 4.85.004;4.85.004;Нет
6199;замковый камень 4.85.005;4.85.005;Нет
6200;карниз 4.91.002;4.91.002;Нет
6201;наличник 4.84.005;4.84.005;Нет
6202;кронштейн-пьедестал 4.83.003;4.83.003;Нет
6206;молдинг 1.51.359;1.51.359;Нет
6207;карниз 1.50.161 гибкий;1.50.161;Да
6208;молдинг 1.51.359 гибкий;1.51.359;Да
6211;наличник 4.84.004;4.84.004;Нет
6212;наличник 4.84.006;4.84.006;Нет
6213;карниз 4.91.003;4.91.003;Нет
6214;карниз 4.91.005;4.91.005;Нет
6215;фриз 4.33.302;4.33.302;Нет
6216;кронштейн-пьедестал 4.83.002;4.83.002;Нет
6217;фрагмент ствола 4.16.002;4.16.002;Нет
6218;фрагмент ствола 4.16.002;4.16.002;Нет
6313;молдинг 1.51.346 гибкий;1.51.346;Да
6355;угловой элемент 1.52.322;1.52.322;Нет
6356;угловой элемент 1.52.348;1.52.348;Нет
6357;угловой элемент 1.52.286;1.52.286;Нет
6358;угловой элемент 1.52.287;1.52.287;Нет
6359;карниз 1.50.108 гибкий;1.50.108;Да
6362;карниз 1.50.279;1.50.279;Нет
6363;карниз 1.50.276;1.50.276;Нет
6364;карниз 1.50.276 гибкий;1.50.276;Да
6365;карниз 1.50.278;1.50.278;Нет
6366;карниз 1.50.278 гибкий;1.50.278;Да
6367;розетка 1.56.044;1.56.044;Нет
6368;молдинг 1.51.360;1.51.360;Нет
6369;молдинг 1.51.360 гибкий;1.51.360;Да
6370;молдинг 1.51.363;1.51.363;Нет
6371;молдинг 1.51.363 гибкий;1.51.363;Да
6372;молдинг 1.51.362;1.51.362;Нет
6373;молдинг 1.51.362 гибкий;1.51.362;Да
6374;молдинг 1.51.370;1.51.370;Нет
6375;молдинг 1.51.370 гибкий;1.51.370;Да
6376;плинтус 1.53.110;1.53.110;Нет
6377;плинтус 1.53.110 гибкий;1.53.110;Да
6380;карниз 1.50.179 гибкий;1.50.179;Да
6381;карниз 1.50.207 гибкий;1.50.207;Да
6382;карниз 1.50.275 гибкий;1.50.275;Да
6385;ствол 4.16.003;4.16.003;Нет
6386;ствол 4.16.004;4.16.004;Нет
6387;ствол 4.16.005;4.16.005;Нет
6388;капитель 4.15.202;4.15.202;Нет
6389;капитель 4.15.302;4.15.302;Нет
6390;капитель 4.11.102;4.11.102;Нет
6391;капитель 4.11.202;4.11.202;Нет
6392;капитель 4.11.302;4.11.302;Нет
6393;база 4.13.001;4.13.001;Нет
6394;ствол 4.12.001;4.12.001;Нет
6395;ствол 4.12.002;4.12.002;Нет
6396;ствол 4.12.003;4.12.003;Нет
6397;ствол 4.12.004;4.12.004;Нет
6398;ствол 4.12.005;4.12.005;Нет
6423;карниз 1.50.271 гибкий;1.50.271;Да
6424;карниз 1.50.274 гибкий;1.50.274;Да
6429;E03.S.60 / Клей Европласт стыковочный 60 мл.;E03.S.60;Нет
6430;база 1.54.030;1.54.030;Нет
6431;квадрат 1.54.013;1.54.013;Нет
6432;квадрат 1.54.013;1.54.013;Нет
6433;база 1.54.030;1.54.030;Нет
6434;угловой элемент 1.52.285;1.52.285;Нет
6435;молдинг 1.51.367;1.51.367;Нет
6436;молдинг 1.51.367 гибкий;1.51.367;Да
6438;карниз 1.50.280;1.50.280;Нет
6439;молдинг 1.51.368;1.51.368;Нет
6440;орнамент 1.60.025;1.60.025;Нет
6441;орнамент 1.60.032;1.60.032;Нет
6442;орнамент 1.60.020;1.60.020;Нет
6443;орнамент 1.60.120;1.60.120;Нет
6444;торцевой элемент 4.33.332;4.33.332;Нет
6445;торцевой элемент 4.31.232;4.31.232;Нет
6446;торцевой элемент 4.81.031;4.81.031;Нет
6447;торцевой элемент 4.81.032;4.81.032;Нет
6448;внешний угол 4.32.111;4.32.111;Нет
6449;внешний угол 4.32.312;4.32.312;Нет
6450;внешний угол 4.81.011;4.81.011;Нет
6451;внешний угол 4.81.012;4.81.012;Нет
6452;внутренний угол 4.31.222;4.31.222;Нет
6453;внутренний угол 4.32.221;4.32.221;Нет
6454;внутренний угол 4.81.021;4.81.021;Нет
6455;внутренний угол 4.81.022;4.81.022;Нет
6456;опорный блок 4.78.101;4.78.101;Нет
6457;полукрышка 4.73.211;4.73.211;Нет
6458;полукрышка пирамида 4.76.111;4.76.111;Нет
6459;полуоснование 4.74.111;4.74.111;Нет
6460;полупоручень 4.72.111;4.72.111;Нет
6461;полустолб 4.75.111;4.75.111;Нет
6462;полустолб 4.75.211;4.75.211;Нет
6463;торцевой элемент 4.02.331;4.02.331;Нет
6464;торцевой элемент 4.03.131;4.03.131;Нет
6465;торцевой элемент 4.03.132;4.03.132;Нет
6466;торцевой элемент 4.03.332;4.03.332;Нет
6467;полубалясина 4.71.111;4.71.111;Нет
6468;полубалясина 4.71.211;4.71.211;Нет
6469;торцевой элемент 4.33.331;4.33.331;Нет
6470;торцевой элемент 4.34.131;4.34.131;Нет
6471;торцевой элемент 4.34.231;4.34.231;Нет
6472;внутренний угол 4.32.322;4.32.322;Нет
6473;торцевой элемент 4.32.331;4.32.331;Нет
6474;торцевой элемент 4.32.332;4.32.332;Нет
6475;торцевой элемент 4.33.132;4.33.132;Нет
6476;торцевой элемент 4.33.232;4.33.232;Нет
6477;торцевой элемент 4.04.331;4.04.331;Нет
6478;внешний угол 4.01.111;4.01.111;Нет
6479;внешний угол 4.01.113;4.01.113;Нет
6480;внешний угол 4.01.211;4.01.211;Нет
6481;внешний угол 4.01.212;4.01.212;Нет
6482;внешний угол 4.01.311;4.01.311;Нет
6483;внешний угол 4.02.111;4.02.111;Нет
6484;внешний угол 4.02.211;4.02.211;Нет
6485;внешний угол 4.02.311;4.02.311;Нет
6486;внутренний угол 4.01.121;4.01.121;Нет
6487;внутренний угол 4.01.123;4.01.123;Нет
6488;внутренний угол 4.01.221;4.01.221;Нет
6489;внутренний угол 4.01.222;4.01.222;Нет
6490;внутренний угол 4.01.321;4.01.321;Нет
6491;внутренний угол 4.01.322;4.01.322;Нет
6492;внутренний угол 4.02.121;4.02.121;Нет
6498;карниз 1.50.284;1.50.284;Нет
6499;карниз 1.50.284 гибкий;1.50.284;Да
6500;карниз 1.50.283;1.50.283;Нет
6501;МОНТАЖНЫЙ КОМПЛЕКТ;m_comp_b201;Нет
6502;внешний угол 4.32.212;4.32.212;Нет
6503;внутренний угол 4.32.121;4.32.121;Нет
6504;торцевой элемент 4.32.131;4.32.131;Нет
6505;балюстрада;4.70.101;Нет
6506;балюстрада;4.70.102;Нет
6507;балюстрада;4.70.103;Нет
6508;балюстрада;4.70.111;Нет
6509;балюстрада;4.70.112;Нет
6510;балюстрада;4.70.201;Нет
6511;балюстрада;4.70.202;Нет
6512;балюстрада;4.70.203;Нет
6513;балюстрада;4.70.211;Нет
6514;балюстрада;4.70.212;Нет
6515;полукрышка 4.73.111;4.73.111;Нет
6516;полупоручень 4.72.211;4.72.211;Нет
6517;полуоснование 4.74.211;4.74.211;Нет
6518;полукрышка пирамида 4.76.211;4.76.211;Нет
6538;орнамент 1.60.026;1.60.026;Нет
6539;орнамент 1.60.029;1.60.029;Нет
6540;карниз 1.50.281;1.50.281;Нет
6541;молдинг 1.51.374;1.51.374;Нет
6542;молдинг 1.51.374 гибкий;1.51.374;Да
6544;внешний угол 4.32.311;4.32.311;Нет
6545;внутренний угол 4.32.321;4.32.321;Нет
6546;торцевой элемент 4.32.231;4.32.231;Нет
6547;орнамент 1.60.021;1.60.021;Нет
6548;орнамент 1.60.022;1.60.022;Нет
6549;орнамент 1.60.024;1.60.024;Нет
6550;орнамент 1.60.027;1.60.027;Нет
6551;орнамент 1.60.028;1.60.028;Нет
6552;кронштейн 1.19.010;1.19.010;Нет
6553;карниз 1.50.285;1.50.285;Нет
6554;карниз 1.50.286;1.50.286;Нет
6555;карниз 1.50.282;1.50.282;Нет
6564;карниз 1.50.286 гибкий;1.50.286;Да
6565;карниз 1.50.288;1.50.288;Нет
6566;молдинг 1.51.375;1.51.375;Нет
6581;карниз 1.50.288 гибкий;1.50.288;Да
6582;карниз 1.50.280 гибкий;1.50.280;Да
6583;орнамент 1.60.034;1.60.034;Нет
6584;молдинг 1.51.373;1.51.373;Нет
6585;орнамент 1.60.033;1.60.033;Нет
6586;орнамент 1.60.030;1.60.030;Нет
6587;карниз 1.50.277;1.50.277;Нет
6588;розетка 1.56.008;1.56.008;Нет
6589;орнамент 1.60.031;1.60.031;Нет
6590;орнамент 1.60.123;1.60.123;Нет
6591;орнамент 1.60.023;1.60.023;Нет
6594;ствол 4.16.004;4.16.004;Нет
6595;ствол 4.16.004;4.16.004;Нет
6598;база 4.13.002;4.13.002;Нет
6599;ствол 4.12.002;4.12.002;Нет
6600;ствол 4.12.002;4.12.002;Нет
6601;ствол 4.12.004;4.12.004;Нет
6602;ствол 4.12.004;4.12.004;Нет
6611;карниз 1.50.273 гибкий;1.50.273;Да
6612;молдинг 1.51.375 гибкий;1.51.375;Да
6613;внешний угол 4.01.312;4.01.312;Нет
6614;сандрик 4.89.001;4.89.001;Нет
6615;орнамент 4.99.001;4.99.001;Нет
6616;орнамент 4.99.002;4.99.002;Нет
6617;внутренний угол 4.02.221;4.02.221;Нет
6618;внутренний угол 4.02.321;4.02.321;Нет
6619;торцевой элемент 4.34.332;4.34.332;Нет
6620;торцевой элемент 4.34.232;4.34.232;Нет
6621;торцевой элемент 4.01.131;4.01.131;Нет
6622;торцевой элемент 4.34.132;4.34.132;Нет
6623;торцевой элемент 4.32.232;4.32.232;Нет
6624;торцевой элемент 4.01.133;4.01.133;Нет
6625;торцевой элемент 4.01.231;4.01.231;Нет
6626;внутренний угол 4.32.222;4.32.222;Нет
6627;торцевой элемент 4.01.232;4.01.232;Нет
6628;внешний угол 4.32.211;4.32.211;Нет
6629;торцевой элемент 4.01.331;4.01.331;Нет
6630;торцевой элемент 4.34.331;4.34.331;Нет
6631;торцевой элемент 4.01.332;4.01.332;Нет
6632;торцевой элемент 4.33.231;4.33.231;Нет
6633;торцевой элемент 4.33.131;4.33.131;Нет
6634;торцевой элемент 4.31.332;4.31.332;Нет
6635;торцевой элемент 4.31.331;4.31.331;Нет
6636;торцевой элемент 4.31.231;4.31.231;Нет
6637;торцевой элемент 4.02.131;4.02.131;Нет
6638;торцевой элемент 4.31.131;4.31.131;Нет
6639;торцевой элемент 4.02.231;4.02.231;Нет
6640;внутренний угол 4.31.322;4.31.322;Нет
6642;внутренний угол 4.31.321;4.31.321;Нет
6643;торцевой элемент 4.03.231;4.03.231;Нет
6644;внутренний угол 4.31.221;4.31.221;Нет
6645;внутренний угол 4.31.121;4.31.121;Нет
6646;торцевой элемент 4.03.232;4.03.232;Нет
6647;торцевой элемент 4.03.331;4.03.331;Нет
6648;внешний угол 4.31.312;4.31.312;Нет
6649;торцевой элемент 4.04.131;4.04.131;Нет
6650;внешний угол 4.31.311;4.31.311;Нет
6651;торцевой элемент 4.04.132;4.04.132;Нет
6652;внешний угол 4.31.212;4.31.212;Нет
6653;торцевой элемент 4.04.231;4.04.231;Нет
6654;внешний угол 4.31.211;4.31.211;Нет
6655;торцевой элемент 4.04.232;4.04.232;Нет
6656;внешний угол 4.31.111;4.31.111;Нет
6657;торцевой элемент 4.04.332;4.04.332;Нет
6658;торцевой элемент 4.82.031;4.82.031;Нет
6659;арочное обрамление 4.87.031 гибкий;4.87.031;Да
6660;арочное обрамление 4.87.032 гибкий;4.87.032;Да
6661;арочное обрамление 4.87.033 гибкий;4.87.033;Да
6662;карниз 1.50.281 гибкий;1.50.281;Да
6663;карниз 1.50.282 гибкий;1.50.282;Да
6664;молдинг 1.51.368 гибкий;1.51.368;Да
6665;молдинг 1.51.364;1.51.364;Нет
6666;элемент камина 1.64.001;1.64.001;Нет
6667;элемент камина 1.64.002;1.64.002;Нет
6668;элемент камина 1.64.003;1.64.003;Нет
6670;карниз 1.50.277 гибкий;1.50.277;Да
6671;молдинг 1.51.373 гибкий;1.51.373;Да
6672;розетка 1.56.050;1.56.050;Нет
6674;архитрав 1.26.001 гибкий;1.26.001;Да
6675;архитрав 1.26.002 гибкий;1.26.002;Да
6676;архитрав 1.26.003 гибкий;1.26.003;Да
6683;розетка 1.56.047;1.56.047;Нет
6684;кронштейн 1.19.011;1.19.011;Нет
6707;молдинг 1.51.369;1.51.369;Нет
6708;молдинг 1.51.376;1.51.376;Нет
6709;розетка 1.56.045;1.56.045;Нет
6710;угловой элемент 1.52.352;1.52.352;Нет
6711;кронштейн 1.19.009;1.19.009;Нет
6736;орнамент 1.60.037;1.60.037;Нет
6737;орнамент 1.60.038;1.60.038;Нет
6738;орнамент 1.60.039;1.60.039;Нет
6739;орнамент 1.60.040;1.60.040;Нет
6740;наличник 1.54.014;1.54.014;Нет
6741;розетка 1.56.043;1.56.043;Нет
6742;розетка 1.56.048;1.56.048;Нет
6743;розетка 1.56.049;1.56.049;Нет
6749;карниз 1.50.290;1.50.290;Нет
6750;угловой элемент 1.52.375;1.52.375;Нет
6751;кронштейн 1.19.013;1.19.013;Нет
6755;молдинг 1.51.338;1.51.338;Нет
6756;угловой элемент 1.52.376;1.52.376;Нет
6757;орнамент 1.60.035;1.60.035;Нет
6758;орнамент 1.60.135;1.60.135;Нет
6761;угловой элемент 1.52.283;1.52.283;Нет
6762;угловой элемент 1.52.284;1.52.284;Нет
6763;кронштейн 1.19.012;1.19.012;Нет
6764;розетка 1.56.046;1.56.046;Нет
6765;карниз 1.50.225;1.50.225;Нет
6766;карниз 1.50.226;1.50.226;Нет
6767;орнамент 1.60.036;1.60.036;Нет
6768;карниз 1.50.289;1.50.289;Нет
6770;карниз 1.50.283 гибкий;1.50.283;Да
6771;карниз 1.50.206;1.50.206;Нет
6772;кронштейн 1.19.014;1.19.014;Нет
6773;карниз 1.50.295;1.50.295;Нет
6783;карниз 1.50.293;1.50.293;Нет
6784;карниз 1.50.294;1.50.294;Нет
6785;карниз 1.50.279 гибкий;1.50.279;Да
6786;карниз 1.50.293 гибкий;1.50.293;Да
6787;карниз 1.50.294 гибкий;1.50.294;Да
6807;карниз 1.50.290 гибкий;1.50.290;Да
6808;карниз 1.50.289 гибкий;1.50.289;Да
6809;карниз 1.50.206 гибкий;1.50.206;Да
6810;карниз 1.50.295 гибкий;1.50.295;Да
6811;молдинг 1.51.376 гибкий;1.51.376;Да
6812;молдинг 1.51.338 гибкий;1.51.338;Да
6817;кронштейн 1.19.018;1.19.018;Нет
6818;молдинг 1.51.382;1.51.382;Нет
6819;молдинг 1.51.377;1.51.377;Нет
6820;молдинг 1.51.379;1.51.379;Нет
6821;карниз 1.50.272;1.50.272;Нет
6823;молдинг 1.51.379 гибкий;1.51.379;Да
6824;карниз 1.50.272 гибкий;1.50.272;Да
6826;молдинг 1.51.371;1.51.371;Нет
6827;карниз 1.50.292;1.50.292;Нет
6828;карниз 1.50.292 гибкий;1.50.292;Да
6829;карниз 1.50.225 гибкий;1.50.225;Да
6830;карниз 1.50.226 гибкий;1.50.226;Да
6835;молдинг 1.51.378;1.51.378;Нет
6836;розетка 1.56.052;1.56.052;Нет
6837;квадрат 1.54.017;1.54.017;Нет
8330;молдинг 1.51.378 гибкий;1.51.378;Да
8331;молдинг 1.51.377 гибкий;1.51.377;Да
8332;молдинг 1.51.382 гибкий;1.51.382;Да
8981;кронштейн 1.19.015;1.19.015;Нет
12094;карниз 1.50.298;1.50.298;Нет
12104;молдинг 1.51.372;1.51.372;Нет
13520;карниз 1.50.296;1.50.296;Нет
14598;угловой элемент 1.52.299;1.52.299;Нет
14599;угловой элемент 1.52.279;1.52.279;Нет
14600;молдинг 1.51.365;1.51.365;Нет
14781;плинтус 1.53.108;1.53.108;Нет
17562;кронштейн 1.19.016;1.19.016;Нет
17563;розетка 1.56.053;1.56.053;Нет
21020;карниз 1.50.227;1.50.227;Нет
21021;молдинг 1.51.385;1.51.385;Нет
21022;наличник 1.54.015;1.54.015;Нет
21023;сандрик 1.63.003;1.63.003;Нет
21126;плинтус 1.53.108 гибкий;1.53.108;Да
21618;карниз 1.50.299;1.50.299;Нет
21619;карниз 1.50.297;1.50.297;Нет
21620;молдинг 1.51.383;1.51.383;Нет
21621;молдинг 1.51.384;1.51.384;Нет
21623;розетка 1.56.055;1.56.055;Нет
22331;наличник 1.54.016;1.54.016;Нет
